"Predicted","Calibrated","Calibrated_Corrected","Lower","Upper"
0.846725332036145,0.840844212662019,0.845459349982449,-0.124425382504905,0.177066337393318
0.8480159684783,0.842242126598515,0.846809742689123,-0.122891065508346,0.17664391284027
0.849306604920456,0.843639626393797,0.848161570894841,-0.120703765437048,0.177078363002127
0.850597241362611,0.845036706156358,0.849514858806322,-0.119181932844422,0.17669784568704
0.851887877804766,0.846433359913956,0.850869631138913,-0.117033830755984,0.17718164814788
0.853178514246922,0.847829581611524,0.852225913191287,-0.115525151856126,0.176842517771845
0.854469150689077,0.849225365109011,0.853583730924273,-0.114019506620329,0.176524787530212
0.855759787131232,0.850620704179153,0.85494311104405,-0.112517201549635,0.176228216132558
0.857050423573388,0.852015592505164,0.856304081089873,-0.110430461549518,0.176800036738286
0.858341060015543,0.853410023678341,0.857666669526533,-0.107809779083845,0.17827245635872
0.859631696457698,0.854803991195596,0.859024674184507,-0.106339521418712,0.178011552709507
0.860922332899854,0.856197488456882,0.860378393814327,-0.104871736818758,0.177750074271932
0.862212969342009,0.857590508762551,0.861733812042939,-0.103409457062704,0.177508515442531
0.863503605784164,0.858983045310583,0.86309096171003,-0.101953331587126,0.17728659943169
0.86479424222632,0.860375091193748,0.864449877105247,-0.100504098666442,0.177084046265321
0.866084878668475,0.861766639396634,0.865810594092377,-0.0995811742168014,0.176038403971611
0.86737551511063,0.863157682792582,0.867173150239445,-0.0976297751108089,0.17673590044262
0.868666151552786,0.864548214140492,0.868537584954756,-0.096711103348824,0.17572977457194
0.869956787994941,0.865938226081517,0.869903939628929,-0.0952919871385136,0.175602853214751
0.871247424437096,0.867327711135621,0.871272257782851,-0.0938851286049305,0.175493900220664
0.872538060879252,0.86871666169801,0.872642585221426,-0.0924921194882025,0.175402630570641
0.873828697321407,0.870105070035411,0.874014970192864,-0.0911147642816613,0.175328761686174
0.875119333763562,0.871492928282219,0.875389463553155,-0.0897551163333404,0.175272009932259
0.876409970205718,0.872880228436473,0.876766118935173,-0.0884155048369332,0.17523209309593
0.877700606647873,0.874266962355671,0.878144992921698,-0.0870985661011654,0.175208732177172
0.878991243090028,0.875653121752427,0.879526145221386,-0.0858072803782246,0.175201651989586
