"Predicted","Calibrated","Calibrated_Corrected","Lower","Upper"
0.846725332036145,0.176159632512092,0.168845805616562,-0.765642285681828,-0.48410774083465
0.8480159684783,0.179115252135173,0.171835723562066,-0.763937709961256,-0.482009542544899
0.849306604920456,0.182114540605951,0.174870710969005,-0.762603554571552,-0.4809000193324
0.850597241362611,0.185158041017192,0.17795131641956,-0.76079746665168,-0.478705180505375
0.851887877804766,0.18824630141463,0.181078093657038,-0.758939768650122,-0.476459907639037
0.853178514246922,0.19137987480324,0.184251601596078,-0.757029875699351,-0.474163488075345
0.854469150689077,0.194559319152145,0.187472404331524,-0.755067197066349,-0.471815199236009
0.855759787131232,0.197785197398107,0.190741071145912,-0.753051136132544,-0.469414308500614
0.857050423573388,0.201058077447524,0.194058176515489,-0.750981090375019,-0.466960073085155
0.858341060015543,0.204378532176875,0.197424300114703,-0.748856451348975,-0.464451739921289
0.859631696457698,0.207747139431531,0.200840026819065,-0.746676604671437,-0.461888545536659
0.860922332899854,0.211164482022858,0.20430594670632,-0.744440930006207,-0.459269715936671
0.862212969342009,0.214631147723539,0.207822655055832,-0.742148801050048,-0.456594466488174
0.863503605784164,0.218147729261022,0.211390752346089,-0.739381031443756,-0.452798987300829
0.86479424222632,0.221714824309016,0.215010844250232,-0.736562211829547,-0.448923219045466
0.866084878668475,0.225333035476934,0.218683541629504,-0.734097701875247,-0.446068847699931
0.86737551511063,0.229002970297194,0.22240946052452,-0.731574233973662,-0.443154742853349
0.868666151552786,0.232725241210271,0.226189222144213,-0.728991152288284,-0.440180062709691
0.869956787994941,0.2365004655474,0.230023452852377,-0.726347794970888,-0.437143954140989
0.871247424437096,0.24032926551081,0.233912784151638,-0.723643494156874,-0.434045552600359
0.872538060879252,0.244212268151384,0.237857852664734,-0.72047384119401,-0.429767283113983
0.873828697321407,0.248150105343602,0.241859300112954,-0.717646186524621,-0.426538840338097
0.875119333763562,0.252143413757659,0.245917773291583,-0.714755585758378,-0.423245402694573
0.876409970205718,0.256192834828602,0.250033924042179,-0.711801347217238,-0.419886057828897
0.877700606647873,0.26029901472235,0.25420840922151,-0.708782773211169,-0.416459881635442
0.878991243090028,0.264462604298454,0.258441890666973,-0.705699160041918,-0.412965938236408
0.880281879532184,0.268684259069399,0.262735035158271,-0.702549798008255,-0.40940327997753
0.881572515974339,0.272964639156336,0.267088514375168,-0.69933397141267,-0.40577094744257
0.882863152416494,0.277304409241008,0.271503004851053,-0.696449505578729,-0.403208534721843
0.88415378885865,0.281704238513709,0.275979187922109,-0.693097799636448,-0.39943713826485
0.885444425300805,0.286164800617078,0.280517749671804,-0.689677415967914,-0.395593174699724
0.88673506174296,0.290686773585487,0.285119380870426,-0.685791491314879,-0.390525274986937
0.888025698185116,0.295270839779836,0.289784776909377,-0.682232397332432,-0.386529772112407
0.889316334627271,0.299917685817479,0.294514637729897,-0.67821355562168,-0.381282172511047
0.890606971069426,0.304628002497048,0.299309667745873,-0.674512866878016,-0.377130724648865
0.891897607511582,0.309402484717896,0.304170575760376,-0.670358145748608,-0.371697939344059
0.893188243953737,0.314241831393879,0.309098074875529,-0.666512926922169,-0.367386022277189
0.894478880395892,0.319146745361154,0.314092882395274,-0.662593834136033,-0.362994077351092
0.895769516838048,0.324117933279696,0.319155719720599,-0.658600087649589,-0.358521021053073
0.897060153280203,0.329156105528153,0.324287312236718,-0.65453090195916,-0.353965760814609
0.898350789722358,0.334261976091701,0.329488389191701,-0.650385485827493,-0.34932719559797
0.899641426164514,0.33943626244247,0.334759683565957,-0.64616304231509,-0.344604216566997
0.900932062606669,0.344679685412161,0.340101931931989,-0.641862768813359,-0.339795707850813
0.902222699048824,0.349992969056351,0.345515874303741,-0.637483857079606,-0.334900547410109
0.90351333549098,0.355376840510054,0.351002253974843,-0.633025493273828,-0.329917608016537
0.904803971933135,0.360832029833978,0.356561817344974,-0.628486857997289,-0.324845758356765
0.90609460837529,0.36635926985094,0.362195313733516,-0.623867126332861,-0.319683864273836
0.907385244817446,0.37195929597185,0.367903495179632,-0.618802442233095,-0.31315570370131
0.908675881259601,0.377632846010606,0.373687116227753,-0.614019353115622,-0.307805486352615
0.909966517701756,0.383380659987204,0.37954693369748,-0.608797247157537,-0.301054793539214
0.911257154143912,0.389203479918346,0.385483706436735,-0.603847578791573,-0.295511249851624
0.912547790586067,0.395102049594715,0.391498195056969,-0.598121461899211,-0.287167883021097
0.913838427028222,0.401077114344058,0.397591161649086,-0.593003362273648,-0.281420501858823
0.915129063470377,0.407129420779143,0.403763369478665,-0.587798415871371,-0.275574777921419
0.916419699912533,0.413259716529566,0.410015582658943,-0.582505758061361,-0.269629613066832
0.917710336354688,0.419468749956317,0.416348565799873,-0.577124519244199,-0.26358392681175
0.919000972796843,0.42575726984789,0.422763083631481,-0.571653824911679,-0.257436660024866
0.920291609238999,0.432126025096651,0.429259900599538,-0.566092795707108,-0.251186779004586
0.921582245681154,0.438575764354059,0.435839780431494,-0.56044055073162,-0.244833281313113
0.922872882123309,0.445107235663152,0.442503485670353,-0.554696219498334,-0.238375205520714
0.924163518565465,0.451721186066668,0.449251777174095,-0.54885890912166,-0.231811623058185
0.92545415500762,0.458418361188908,0.456085413577982,-0.542927722232695,-0.225141651689105
0.926744791449776,0.465199504789358,0.463005150716962,-0.536901756939382,-0.218364462022789
0.928035427891931,0.472065358285811,0.470011741005099,-0.530780106884366,-0.211479284688908
0.929326064334086,0.479016660244605,0.477105932768857,-0.524561861300952,-0.20448541817762
