"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","negLogP","sig"
7.68706329953775e-07,-0.159841859809267,0.946,0.917,0.0182075781312851,"ARHGDIB",1.73974781775083,"NS"
7.6945307405811e-07,0.33103029351888,0.718,0.42,0.0182252655121404,"HLA-DOA",1.73932613600766,"Significant"
7.84424678887193e-07,0.190001820741325,0.641,0.343,0.018579882944122,"OLAH",1.73095702645013,"NS"
7.91601008132165e-07,-0.198977135496522,0.376,0.167,0.0187498614786185,"PIH1D3",1.72700193643193,"NS"
8.03008578963464e-07,0.309974305068741,0.815,0.5,0.0190200612013286,"LOC100506469",1.7207880899561,"Significant"
8.11492136227799e-07,0.482614007457436,0.401,0.204,0.0192210027386916,"UHRF2",1.71622395940832,"Significant"
8.12304139314894e-07,0.615947043374666,0.359,0.179,0.0192402358438126,"BCOR",1.7157896087515,"Significant"
8.13004541693314e-07,0.235423822239533,0.758,0.441,0.0192568255745478,"GUCA1B",1.71541530335285,"NS"
8.13111988430115e-07,0.0207763684024949,0.228,0.08,0.0192593705579557,"CFD",1.71535791075632,"NS"
8.15867799386005e-07,0.37224491285682,0.134,0.028,0.0193246446962569,"MMP19",1.71388848229313,"Significant"
8.18476181154576e-07,2.46733322980435,0.129,0.028,0.0193864268268273,"DST",1.71250222972441,"Significant"
8.26609831811565e-07,0.189879276067755,0.822,0.519,0.0195790804762887,"DEGS1",1.70820770852119,"NS"
8.50539674410286e-07,0.0844863230007595,0.336,0.148,0.020145882728082,"LOC100134368",1.69581369846493,"NS"
8.51819178219248e-07,0.04390685506486,0.789,0.448,0.0201761890553011,"PLEKHA1",1.69516086131771,"NS"
8.60573132836643e-07,0.244936167236474,0.592,0.324,0.0203835352243687,"ZFP64",1.69072049180713,"NS"
8.70730845731711e-07,0.304454541920644,0.397,0.194,0.0206241308120013,"EGLN1",1.6856243453965,"Significant"
8.76355005810414e-07,0.317955650299882,0.915,0.66,0.0207573446676255,"LOC100506385",1.68282820332621,"Significant"
8.90050450811144e-07,-0.0500838510321675,0.538,0.265,0.0210817349779128,"FKBP9L",1.6760936505597,"NS"
8.960228382377e-07,-0.281655725150705,0.88,0.858,0.0212231969464982,"CDC42",1.67318919575767,"Significant"
9.15674567035017e-07,0.222312953569225,0.636,0.37,0.0216886677947914,"ZNF780A",1.66376712328039,"NS"
9.21253600502724e-07,0.785304906224222,0.345,0.173,0.0218208127815075,"SLC38A10",1.66112907684806,"Significant"
9.27297496147595e-07,0.330742310931465,0.298,0.127,0.0219639684937519,"LINC00174",1.6582891879366,"Significant"
9.31709279935088e-07,0.0180264476119587,0.568,0.296,0.0220684660045425,"IPP",1.65622785392109,"NS"
9.33858016521072e-07,0.139270773714828,0.725,0.423,0.0221193609793181,"TNFSF15",1.65522742380336,"NS"
9.56199229233557e-07,0.289872468279833,0.817,0.512,0.022648534943626,"CPT2",1.64495988576936,"Significant"
9.58863679198388e-07,0.236555968770174,0.808,0.491,0.022711645105493,"SPRED3",1.64375140675951,"NS"
9.68192544147244e-07,0.077840428300112,0.667,0.364,0.0229326086006716,"C14orf182",1.63954654115141,"NS"
9.85219536925215e-07,-0.0463842493955975,0.491,0.253,0.0233359099516107,"SMUG1",1.63197525973454,"NS"
9.87326318520104e-07,-0.136032759856981,0.646,0.343,0.0233858111804672,"VWA2",1.63104756118029,"NS"
9.89333277209462e-07,1.2940221715099,0.131,0.028,0.0234333480039833,"LOC100507634",1.63016565780594,"Significant"
9.94108531507031e-07,-0.241469799982543,0.62,0.321,0.0235464546772755,"DISC2",1.62807447409794,"NS"
9.98335982414506e-07,0.17337634690241,0.744,0.438,0.02364658607947,"FNIP1",1.62623155065004,"NS"
1.00603732889532e-06,0.200997711041706,0.88,0.593,0.0238290001722145,"DGKE",1.62289417959226,"NS"
1.01506940055628e-06,-0.159860995488869,0.462,0.225,0.024042933821576,"IL15",1.6190125389663,"NS"
1.02498995248165e-06,0.279260578267139,0.8,0.491,0.0242779120144804,"DUXA",1.61478866683823,"Significant"
1.02996413107729e-06,0.0724159750259061,0.376,0.179,0.0243957304086966,"NEK4",1.61268617457087,"NS"
1.0341926723873e-06,0.602120038582938,0.777,0.5,0.0244958876381656,"MYO10",1.61090681873581,"Significant"
1.03791525699366e-06,0.127345498751927,0.695,0.407,0.0245840607771518,"TNFRSF10B",1.60934637907982,"NS"
1.04155599838242e-06,-0.324510774274959,0.822,0.867,0.024670295377686,"CAPZA1",1.60782565066709,"Significant"
1.0421512776638e-06,0.089972996043419,0.662,0.349,0.0246843951627449,"PCAT1",1.60757750975296,"NS"
1.04519040454686e-06,-0.169716798201839,0.681,0.373,0.0247563799220969,"LOC100294362",1.60631286105742,"NS"
1.04589475179748e-06,0.368543771677134,0.911,0.713,0.0247730630910752,"C12orf5",1.6060202913025,"Significant"
1.0522438210963e-06,0.598307803562749,0.272,0.117,0.0249234471464871,"LOC729737",1.60339189085865,"Significant"
1.05691329279443e-06,0.300763656045289,0.897,0.648,0.0250340482531289,"AFMID",1.6014689150009,"Significant"
1.07571092824654e-06,0.0858978255021318,0.862,0.577,0.0254792890464477,"KIAA1191",1.59381269437092,"NS"
1.07811157339525e-06,0.382130279315401,0.892,0.611,0.0255361507274399,"KCNJ11",1.59284456689334,"Significant"
1.09325656060867e-06,0.260996944462392,0.833,0.528,0.0258948748945769,"SEPN1",1.5867861828398,"Significant"
1.0954010996074e-06,0.0867681653853085,0.589,0.324,0.0259456704453009,"ZNF770",1.58593510250104,"NS"
1.10798415852003e-06,0.346376094224765,0.138,0.031,0.0262437127787055,"LOC285501",1.58097472397471,"Significant"
1.11287512082536e-06,-0.809409069575653,0.277,0.429,0.0263595601118694,"ALOX5AP",1.57906184152043,"Significant"
1.11295074698976e-06,0.339378594095046,0.831,0.562,0.0263613513931995,"ARMC10",1.5790323297546,"Significant"
1.11530188022712e-06,-0.00185325597055686,0.695,0.38,0.0264170403350597,"SLC2A6",1.57811584070154,"NS"
1.12011694977879e-06,-0.320028138365166,0.31,0.13,0.0265310900724605,"SCIN",1.57624490596457,"Significant"
1.12224327958035e-06,0.283991351897171,0.817,0.494,0.0265814543201403,"LOC100505812",1.57542126169526,"Significant"
1.12449773613409e-06,0.187005443020761,0.709,0.41,0.0266348533780719,"FLJ39639",1.57454968961576,"NS"
1.13441530074699e-06,0.665864644691633,0.164,0.046,0.0268697608134933,"TMEM231",1.57073619950812,"Significant"
1.1396183697621e-06,0.00299787341204993,0.566,0.296,0.0269930007061851,"CHST1",1.56874883394293,"NS"
1.14169457917168e-06,0.556923956484119,0.192,0.062,0.0270421778022603,"PPIAL4G",1.56795833605072,"Significant"
1.14217248631768e-06,0.114098645218573,0.399,0.191,0.0270534975109206,"LOC284757",1.56777658077911,"NS"
1.14357005227959e-06,0.275202398986446,0.843,0.509,0.0270866002582944,"SPRYD7",1.56724550149022,"Significant"
1.14381906593139e-06,0.204914079495991,0.777,0.441,0.0270924983956509,"LOC400548",1.56715094367803,"NS"
1.16393166885211e-06,-0.042874903050474,0.629,0.346,0.0275688855084311,"WHSC1",1.55958079019897,"NS"
1.16498099441921e-06,0.186882315269909,0.782,0.469,0.0275937398338134,"PRND",1.55918943474667,"NS"
1.17358132973626e-06,0.365441500391046,0.815,0.543,0.027797447376133,"ST8SIA1",1.55599508326749,"Significant"
1.17721898487589e-06,-0.196501775484653,0.282,0.114,0.0278836088757703,"ZNF135",1.55465101775471,"NS"
1.18511910150581e-06,0.352744076199963,0.378,0.185,0.0280707310382667,"ZNF83",1.55174627700749,"Significant"
1.19140788633983e-06,-0.115751077832712,0.965,0.985,0.0282196871958453,"CD8A",1.54944780453884,"NS"
1.1922840197037e-06,0.405242679078469,0.181,0.056,0.0282404392907017,"TEDDM1",1.54912855195296,"Significant"
1.19563084484616e-06,-0.104960859527027,0.512,0.256,0.0283197121910262,"PCDHB19P",1.54791116462931,"NS"
1.19592807617972e-06,0.173754763356661,0.761,0.472,0.0283267524123928,"ANGPT2",1.54780321334487,"NS"
1.20139987204584e-06,0.448905344863849,0.444,0.231,0.0284563573692779,"LOC284581",1.54582069369904,"Significant"
1.20211801159755e-06,-0.57656056178508,0.507,0.256,0.0284733672226997,"LOC100288637",1.5455611707257,"Significant"
1.20486865354663e-06,0.162875937957968,0.862,0.586,0.0285385189279055,"RIOK3",1.5445685693478,"NS"
1.20738445083787e-06,0.205871154055694,0.66,0.373,0.0285981081025458,"SIKE1",1.54366269651437,"NS"
1.20770086093536e-06,0.318595730388174,0.864,0.611,0.0286056025921148,"HCG18",1.5435488991595,"Significant"
1.2151314220336e-06,0.18746811617191,0.749,0.463,0.0287816028622879,"C1RL",1.54088502364253,"NS"
1.21983083678186e-06,0.234587803141574,0.765,0.457,0.0288929132000151,"MSRB3",1.53920866712409,"NS"
1.22032160073398e-06,-0.0604714727764002,0.641,0.358,0.028904537434985,"SMAD4",1.53903397633353,"NS"
1.22234750094687e-06,0.38076380713842,0.214,0.074,0.0289525229074276,"ALOX15",1.53831358609772,"Significant"
1.24347106397332e-06,0.315187774052026,0.887,0.614,0.029452855621272,"SEC14L4",1.53087259152416,"Significant"
1.26774220645253e-06,0.300352510999874,0.195,0.065,0.0300277419020347,"DNAJC5G",1.52247732568842,"Significant"
1.271543597393e-06,0.285190644266053,0.235,0.086,0.0301177816478505,"FABP2",1.5211770196419,"Significant"
1.27295635728222e-06,1.14063951073498,0.209,0.077,0.0301512442785866,"PER3",1.520694760732,"Significant"
1.27597458362259e-06,0.242025935199993,0.808,0.528,0.0302227339876846,"KLB",1.51966625137825,"NS"
1.27707821210546e-06,-0.00056779883357061,0.678,0.367,0.03024887453193,"IRAK2",1.51929077947979,"NS"
1.2827745756194e-06,1.9021601876873,0.143,0.037,0.0303837985981211,"IGFBP4",1.51735793135951,"Significant"
1.28931282912681e-06,0.0795177861409759,0.573,0.302,0.0305386636706975,"LOC90784",1.51514997098424,"NS"
1.31322460890894e-06,0.526039354773729,0.251,0.102,0.0311050380866171,"ZSCAN30",1.50716926254836,"Significant"
1.31679045876467e-06,0.323921599498639,0.688,0.432,0.0311894988062999,"LOC257396",1.5059916039991,"Significant"
1.31836544958252e-06,0.0279356150269541,0.667,0.373,0.0312268040388115,"SYDE2",1.50547246211415,"NS"
1.31982015124145e-06,0.150546714463162,0.418,0.201,0.031261260102305,"LOC100506035",1.50499352009649,"NS"
1.32284371396745e-06,-0.351378209263815,0.836,0.802,0.0313328762090329,"KLF6",1.50399973712026,"Significant"
1.32960135838092e-06,0.292856384948995,0.221,0.08,0.0314929377746104,"NCRNA00185",1.50178682492103,"Significant"
1.34265211094899e-06,0.299383972740066,0.831,0.54,0.0318020578999377,"TMX1",1.49754477606368,"Significant"
1.35256806144198e-06,0.313574064924102,0.742,0.444,0.0320369271033148,"SUV39H2",1.49434914695967,"Significant"
1.35389329133818e-06,0.517062991120018,0.211,0.074,0.0320683164986362,"TTPA",1.49392383877887,"Significant"
1.35586325422105e-06,-0.644103655832905,0.169,0.049,0.0321149770394799,"LINC00689",1.49329238414749,"Significant"
1.36348999402855e-06,-0.146421708101107,0.535,0.281,0.0322956239985603,"ASZ1",1.49085631983694,"NS"
1.36573007031129e-06,0.0307022912146743,0.744,0.441,0.0323486824453932,"HECA",1.49014340335226,"NS"
1.36991235126613e-06,0.244325541070183,0.538,0.296,0.0324477439520894,"LOC493754",1.48881549372399,"NS"
1.37292802942292e-06,0.20756874377034,0.716,0.401,0.0325191733049113,"LOC100507117",1.487860503474,"NS"
1.37385274753805e-06,0.19234576001644,0.404,0.194,0.0325410761781863,"EMR2",1.48756808844528,"NS"
1.37973948096438e-06,0.0675216673090102,0.491,0.253,0.0326805093461223,"VDR",1.48571118333649,"NS"
1.38568723090185e-06,0.420094457494561,0.284,0.12,0.0328213877511413,"MC2R",1.48384306009215,"Significant"
1.3891688404914e-06,0.113322132274642,0.725,0.423,0.0329038531558794,"MEGF9",1.48275324167459,"NS"
1.3992701124432e-06,0.329375286873071,0.89,0.667,0.0331431118833295,"NRIP3",1.47960671709019,"Significant"
1.40409153908822e-06,0.789007476808422,0.153,0.04,0.0332573121948437,"PLEKHA6",1.4781128527147,"Significant"
1.42731610857163e-06,0.197431730715226,0.617,0.349,0.0338074093476277,"NHLRC2",1.4709881078245,"NS"
1.4321346796984e-06,-0.0280271885354289,0.57,0.296,0.0339215420233362,"SMIM11",1.46952441357912,"NS"
1.43377576664453e-06,0.297537020181144,0.937,0.759,0.0339604128087423,"GSTM3",1.46902703929177,"Significant"
1.44315019917714e-06,0.524426774780186,0.39,0.198,0.0341824556177097,"AVL9",1.46619674141301,"Significant"
1.44487190069202e-06,0.321658754261707,0.805,0.512,0.0342232358397912,"LOC100128398",1.46567892989349,"Significant"
1.44540479947796e-06,0.276812264311368,0.826,0.519,0.0342358580804351,"BSN-AS2",1.46551878259357,"Significant"
1.45647664892308e-06,0.271559581920433,0.765,0.454,0.0344981059063921,"KRBOX4",1.46220474889727,"Significant"
1.46345434272471e-06,0.484689363352112,0.369,0.185,0.0346633795617775,"GUSBP1",1.4601290973209,"Significant"
1.4687251102413e-06,0.0524740428887388,0.676,0.392,0.0347882229611755,"CENPBD1",1.458567755152,"NS"
1.48566420116871e-06,0.164135052272167,0.124,0.025,0.035189442268882,"LRRC8E",1.45358761641194,"NS"
1.4977829857331e-06,0.625158796934114,0.11,0.019,0.0354764878000743,"VRTN",1.45005938220415,"Significant"
1.49811807886111e-06,0.148225973363042,0.779,0.466,0.0354844248159043,"AK1",1.44996223006602,"NS"
1.50282143789545e-06,-0.305402427048873,0.185,0.059,0.0355958285779915,"FAM154B",1.4486008933672,"Significant"
1.52112236361939e-06,0.328251096699598,0.955,0.806,0.0360293043046889,"SPDYE7P",1.44334412365461,"Significant"
1.52645799222572e-06,0.473408973749225,0.218,0.08,0.0361556840038584,"ALAD",1.44182341794171,"Significant"
1.5464732381292e-06,-0.376984283362555,0.305,0.133,0.0366297651183281,"ZNF14",1.43616586616049,"Significant"
1.5501392476516e-06,-0.0909353277151084,0.958,0.914,0.0367165982198757,"PTPRCAP",1.43513756284045,"NS"
1.5613404292615e-06,0.661098189311123,0.244,0.096,0.0369819094074879,"ZNF702P",1.43201066960389,"Significant"
1.56377409744853e-06,0.32216972984874,0.688,0.41,0.0370395532721658,"MRPS25",1.43133425991136,"Significant"
1.56402013911987e-06,0.264376995026011,0.878,0.63,0.0370453810151933,"CPSF2",1.43126593409941,"Significant"
1.56734472917535e-06,0.222055399343897,0.808,0.5,0.0371241272552473,"LOC100130899",1.43034374730935,"NS"
1.56775599377182e-06,-0.113372656191413,0.507,0.259,0.0371338684684794,"ATG10",1.43022980523115,"NS"
1.57735766839101e-06,0.113902067106045,0.289,0.12,0.0373612937335095,"KCNK6",1.42757809358766,"NS"
1.58277611677832e-06,0.154274218170981,0.826,0.512,0.0374896351020113,"ZNF620",1.42608878667779,"NS"
1.58454229762635e-06,0.324532703214262,0.685,0.407,0.0375314688615777,"RPL23AP82",1.42560443835818,"Significant"
1.6010416840924e-06,-0.262754038811511,0.129,0.028,0.0379222733294125,"LIPG",1.42110563586915,"Significant"
1.61149519226335e-06,0.373502740057146,0.883,0.599,0.0381698751239497,"CC2D2A",1.41827926088057,"Significant"
1.66188344851373e-06,0.00948624357193761,0.531,0.284,0.0393633713614963,"POLR3A",1.4049077125529,"NS"
1.66399781985242e-06,0.323405182819039,0.894,0.667,0.0394134523610244,"PCDH11Y",1.4043555221079,"Significant"
1.67400838530484e-06,0.767740385583866,0.214,0.077,0.0396505626143305,"TMEM217",1.40175064596137,"Significant"
1.6898615026072e-06,0.316114771456595,0.876,0.645,0.0400260595507542,"DNASE1",1.39765716282015,"Significant"
1.70118600765934e-06,0.11560722901248,0.721,0.401,0.0402942917774191,"EHD2",1.39475647309351,"NS"
1.70200220379939e-06,0.272616800860464,0.146,0.037,0.0403136241991923,"ZNF365",1.39454815697078,"Significant"
1.7143752038296e-06,0.147761360465308,0.702,0.395,0.040606691077908,"IQCC",1.3914023984724,"NS"
1.72997558631025e-06,0.167987166782164,0.805,0.491,0.0409762017373445,"SLC48A1",1.38746830071673,"NS"
1.75304818686778e-06,0.0884581190748093,0.669,0.38,0.0415226993541501,"PAQR7",1.38171442113971,"NS"
1.78018738934481e-06,0.894990555053022,0.317,0.16,0.0421655185040213,"BZRAP1",1.37504255484,"Significant"
1.79601502761526e-06,0.339676249477829,0.873,0.562,0.042540411944095,"ANKS4B",1.37119830888131,"Significant"
1.80847335306729e-06,-0.135952298629859,0.96,0.944,0.0428354998407517,"CD2",1.36819616101915,"NS"
1.82165144751501e-06,0.503506057844011,0.397,0.207,0.0431476361858405,"TNRC6A",1.36504299182747,"Significant"
1.82266258611809e-06,0.315093821308629,0.157,0.043,0.0431715860147932,"PNPLA5",1.36480199617069,"Significant"
1.82957943839002e-06,0.143358967224408,0.162,0.046,0.0433354185777061,"PLEKHG5",1.36315700422046,"NS"
1.84111887299248e-06,-0.261340399555064,0.211,0.074,0.0436087416257,"MCM10",1.36042644515183,"Significant"
1.86714528607815e-06,0.150809498889832,0.728,0.404,0.044225203246047,"LRG1",1.35433016252375,"NS"
1.8728457166388e-06,0.207074537077972,0.923,0.735,0.0443602236443067,"RLIM",1.35300627299981,"NS"
1.87783745899451e-06,0.11868550813718,0.739,0.448,0.044478458053744,"PLXDC1",1.35185027696462,"NS"
1.90839431102817e-06,0.0438805014290934,0.711,0.401,0.0452022276510132,"LOC440288",1.34484016181023,"NS"
1.9159938427758e-06,0.93159605752944,0.167,0.049,0.0453822301599877,"EEF1DP3",1.34311416595708,"Significant"
1.92501380231651e-06,0.112542537576099,0.697,0.429,0.0455958769216688,"SNX1",1.34107442731639,"NS"
1.92736395029611e-06,0.223681717932321,0.772,0.491,0.0456515425267136,"HAUS5",1.34054454344136,"NS"
1.92938934233242e-06,0.276602075244775,0.901,0.633,0.0456995159624858,"PRKX",1.34008839984119,"Significant"
1.93680088974159e-06,0.234752155932069,0.685,0.395,0.0458750658744193,"FAM118A",1.33842329911312,"NS"
1.95826214539196e-06,-0.203524050597123,0.674,0.37,0.0463833971757539,"WIPF2",1.33363744628334,"NS"
1.97425957024819e-06,0.356272921499514,0.906,0.704,0.0467623121808987,"CBFA2T2",1.330104023118,"Significant"
1.97689202634114e-06,0.31828270988019,0.927,0.728,0.0468246645359162,"ARSA",1.32952532534028,"Significant"
1.99226603585741e-06,0.37022525335615,0.822,0.519,0.0471888133253186,"ZNF124",1.32616094388498,"Significant"
1.9939638026744e-06,-1.08744413494641,0.202,0.34,0.0472290266301458,"PMAIP1",1.32579100495289,"Significant"
2.00031052846937e-06,0.301869967334685,0.833,0.522,0.0473793551773254,"DSCR6",1.32441085422607,"Significant"
2.00219339100454e-06,-0.81042078895634,0.392,0.522,0.0474239526593335,"SPOCK2",1.32400225156834,"Significant"
2.00265626349158e-06,0.31834366938667,0.606,0.333,0.0474349162570616,"PLD6",1.32390186179834,"Significant"
2.00400589102965e-06,0.10871083849581,0.758,0.448,0.0474668835349284,"ZNF117",1.32360928119535,"NS"
2.00495813372625e-06,0.0591929950096234,0.784,0.466,0.04748943835544,"ERCC1",1.32340296666931,"NS"
2.01088685574156e-06,0.0395328728126507,0.798,0.5,0.0476298660650946,"LINC00094",1.32212063972024,"NS"
2.01727343884232e-06,0.278654305435695,0.815,0.466,0.0477811386724193,"GP2",1.32074350479008,"Significant"
2.04955538778513e-06,0.924639825052296,0.185,0.062,0.0485457689150787,"ZCCHC16",1.31384861574379,"Significant"
2.04970931545881e-06,1.23201404157987,0.143,0.037,0.0485494148459573,"HEXDC",1.31381600016799,"Significant"
2.05696568523316e-06,-0.0298515570203743,0.373,0.179,0.0487212892204327,"TNFRSF10A",1.31228122829981,"NS"
2.07906710053635e-06,-0.363486859057886,0.662,0.716,0.0492447833433039,"CD52",1.30763976892702,"Significant"
2.07925255161495e-06,0.302142110776268,0.908,0.71,0.0492491759375517,"BMS1P5",1.30760103194339,"Significant"
2.08470041418241e-06,0.21157962430565,0.768,0.429,0.0493782140103246,"ZC3HAV1L",1.30646462237266,"NS"
2.0943345956818e-06,0.166334665893396,0.885,0.586,0.0496064092333191,"CCDC90A",1.30446220829126,"NS"
2.10515933620698e-06,0.213445085223279,0.772,0.466,0.0498628040373986,"SYNPO2",1.30222330257256,"NS"
2.11915813043132e-06,-0.0073181585814214,0.683,0.392,0.0501943794773962,"LINC00265",1.29934491031734,"NS"
2.11960063533532e-06,0.180519602845855,0.758,0.472,0.0502048606485523,"PTGER4P2-CDK2AP2P2",1.29925423403717,"NS"
2.13570383317274e-06,-0.291808110847923,0.568,0.296,0.0505862809925296,"ZNF197",1.29596724792475,"NS"
2.15885510203484e-06,0.315664907070552,0.899,0.664,0.0511346419467972,"PTPN14",1.29128478070642,"NS"
2.1655965686081e-06,0.119265905486031,0.178,0.056,0.0512943203240516,"GNAT1",1.28993072043362,"NS"
2.17277479029045e-06,0.330651202514491,0.601,0.336,0.0514643436828197,"TRDMT1",1.28849356134627,"NS"
2.1845377655172e-06,0.298219419552779,0.181,0.059,0.0517429615140403,"FANCM",1.28614871801611,"NS"
2.18607667076305e-06,-0.0437587796564278,0.542,0.296,0.0517794120236936,"EPT1",1.28584288546382,"NS"
2.21078979618947e-06,0.156803384289236,0.784,0.494,0.0523647671125439,"DNAJC14",1.28096082361037,"NS"
2.22358121474783e-06,0.243544384415442,0.676,0.389,0.0526677446525171,"ZNF273",1.27845527867951,"NS"
2.22374300785406e-06,3.13887255631615,0.101,0.015,0.0526715768840312,"PLN",1.27842367952021,"NS"
2.23861560811492e-06,0.242013533111047,0.944,0.735,0.05302384929381,"RPS6KA3",1.27552874762557,"NS"
2.25174629751271e-06,0.627284075065256,0.197,0.068,0.0533348628028861,"DUX2",1.27298881773881,"NS"
2.25218485063008e-06,0.301149341646563,0.577,0.336,0.053345250372024,"C10orf118",1.27290424220103,"NS"
2.27572815183907e-06,0.00711355166661098,0.397,0.194,0.0539028970044603,"ERC1",1.26838789308337,"NS"
2.29613852405908e-06,0.273350059146806,0.864,0.599,0.0543863370808633,"ARCN1",1.26451018992793,"NS"
2.29752991735687e-06,-0.178118276024892,0.376,0.17,0.0544192936225147,"C5orf60",1.26424709978219,"NS"
2.35896171079504e-06,-0.0235840263709766,0.61,0.33,0.0558743670818912,"ZMYM6",1.25278738331234,"NS"
2.38755779215231e-06,0.205269350810731,0.202,0.071,0.0565516938649195,"ZNF704",1.24755438233587,"NS"
2.38860245832148e-06,0.355092153771572,0.878,0.67,0.0565764378278026,"NEK5",1.24736440011745,"NS"
2.39458467323589e-06,0.720160009048121,0.256,0.111,0.0567181325702653,"NBPF11",1.24627807662224,"NS"
2.39754190495561e-06,0.564148683105076,0.155,0.043,0.0567881775607786,"CYP4F30P",1.2457420684181,"NS"
2.40927127668019e-06,0.0203046751697142,0.627,0.33,0.0570659994594469,"LOC100131691",1.24362257205565,"NS"
2.42854339988008e-06,0.240178449761577,0.829,0.506,0.0575224789695596,"BMP8A",1.24016240601179,"NS"
2.43012183540234e-06,0.216119171501257,0.815,0.531,0.0575598657933399,"CASC4",1.23988022733585,"NS"
2.46117293093804e-06,1.38075691678448,0.108,0.019,0.0582953420421985,"ANKRD62P1-PARP4P3",1.23436614517558,"NS"
2.4727043038872e-06,0.236482793171392,0.761,0.478,0.0585684741418721,"LOC100130231",1.23233609030356,"NS"
2.50709013361236e-06,0.244336864115125,0.96,0.793,0.0593829369047425,"TBC1D24",1.22633832728591,"NS"
2.53979582759506e-06,0.303155985880735,0.446,0.241,0.0601576039724166,"CYB5B",1.22070946966177,"NS"
2.54777805715362e-06,0.311385491772062,0.864,0.602,0.0603466710617406,"F11R",1.21934668214314,"NS"
2.56729917652715e-06,1.45795310624428,0.195,0.074,0.0608090482952221,"PHEX",1.21603179355111,"NS"
2.57263668719427e-06,0.222440091386852,0.401,0.207,0.0609354725728836,"FLJ14186",1.21512981643524,"NS"
2.58755993789825e-06,0.141918138442598,0.871,0.596,0.061288944689058,"TMEM209",1.21261785653441,"NS"
2.59168046823184e-06,0.822302845344236,0.148,0.04,0.0613865435705394,"NFIA",1.21192681930746,"NS"
2.60071472885678e-06,0.331386914652103,0.723,0.469,0.0616005290677017,"SLC2A3",1.21041555779991,"NS"
2.61122392314976e-06,0.203235108314211,0.714,0.395,0.0618494498437253,"DPH3P1",1.20866415910514,"NS"
2.61339406808278e-06,0.280305049581544,0.251,0.102,0.0619008518966086,"CCSER1",1.20830337405823,"NS"
2.63903380735176e-06,0.674678668909279,0.202,0.074,0.0625081547609337,"ATRN",1.20406332126953,"NS"
2.64022489272718e-06,0.235237199810973,0.845,0.519,0.0625363668091359,"LOC100287846",1.20386735367476,"NS"
2.65125774955357e-06,0.642893618543851,0.289,0.133,0.0627976910559259,"TNIK",1.20205632409887,"NS"
2.65615213454508e-06,-0.0143722330716263,0.57,0.302,0.0629136194588347,"ZDBF2",1.20125532887028,"NS"
2.73308386066617e-06,0.498398751831951,0.214,0.08,0.0647358243237389,"MARCH8",1.18885531747043,"NS"
2.73623272482102e-06,0.310662023282633,0.925,0.71,0.0648104083201106,"VSTM4",1.18835524238557,"NS"
2.74131317659347e-06,-0.239407402898129,0.408,0.198,0.0649307439007929,"CASS4",1.1875496214587,"NS"
2.75131633576234e-06,-0.0403393781711014,0.387,0.188,0.0651676787288668,"TMEM68",1.18596774828779,"NS"
2.7707986457637e-06,0.180151373880036,0.232,0.09,0.0656291367235591,"RAD51",1.18290330835408,"NS"
2.8129627395783e-06,0.387441683548511,0.803,0.5,0.0666278354496517,"UGDH",1.17634429550481,"NS"
2.81958458370643e-06,0.156071023913825,0.366,0.182,0.0667846804496705,"SETDB2",1.17532314769203,"NS"
2.8208023045337e-06,-0.148955182465124,0.528,0.272,0.0668135233851851,"POU2F3",1.17513562529171,"NS"
2.83256204320565e-06,0.245281979945089,0.85,0.549,0.0670920645553689,"PIGR",1.17332884381934,"NS"
2.83279231706245e-06,-0.00794444044356712,0.35,0.164,0.0670975188219412,"FAM229B",1.17329353917322,"NS"
2.8365054962063e-06,0.850956162749519,0.207,0.077,0.0671854691831424,"TECPR2",1.17272464563607,"NS"
2.83814807978326e-06,0.251568512654464,0.939,0.796,0.0672243754177464,"NT5DC3",1.1724732241197,"NS"
2.9419486676329e-06,0.346908072817382,0.786,0.485,0.0696829961415529,"CWF19L1",1.15687318435273,"NS"
2.95672220628812e-06,1.39744077084516,0.12,0.025,0.0700329221781404,"PCSK1N",1.15469775199894,"NS"
2.96874468762307e-06,0.960195849450307,0.249,0.108,0.0703176866710401,"RGS4",1.15293542522848,"NS"
2.97446090960781e-06,-0.296886341810101,0.472,0.241,0.0704530811049706,"FAM105A",1.15210000925971,"NS"
3.02578245019498e-06,0.549286192814189,0.153,0.043,0.0716686831153182,"CABP5",1.14467057545239,"NS"
3.0278922644937e-06,0.0619770000281111,0.716,0.429,0.0717186561767979,"NCOA7",1.14436785659548,"NS"
3.04220849440683e-06,-0.215001429150354,0.904,0.88,0.0720577503985202,"C6orf62",1.14231930042549,"NS"
3.05262281724614e-06,-0.298732873148785,0.702,0.731,0.0723044240492922,"RARRES3",1.1408351289653,"NS"
3.07278953119114e-06,0.296537913001619,0.477,0.25,0.0727820928357934,"LOC100507373",1.13797546051169,"NS"
3.07769319282295e-06,1.93525079198133,0.138,0.037,0.0728982409652045,"TFAP2A",1.13728295108288,"NS"
3.0784983847234e-06,1.34798304959315,0.178,0.062,0.0729173127405583,"C2orf43",1.13716934500132,"NS"
3.12432650360552e-06,-1.3054136273248,0.085,0.201,0.0740027975644005,"IFI44",1.13075186210934,"NS"
3.12656028536754e-06,0.175796911376748,0.786,0.485,0.0740557069192156,"CRK",1.13044146802701,"NS"
