"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0150105","protein localization to cell-cell junction",16,0.782563294531378,2.01499302465368,6.81726975248495e-05,0.00917980633912198,0.00917980633912198,895,"tags=25%, list=9%, signal=23%","DSG3/DSG2/LSR/MPP7",0.538434096309916
"GO:0046390","ribose phosphate biosynthetic process",99,-0.403161037108983,-1.97291935359071,1.16240469551302e-05,0.00203318853199957,0.00203318853199957,2117,"tags=40%, list=21%, signal=32%","NDUFA11/TMSB4X/PRPS1/CTPS1/SLC25A13/NDUFA5/NDUFB8/NDUFC2/IMPDH1/NDUFA8/PRPSAP1/NDUFA13/NDUFB5/NDUFA2/HPRT1/NDUFA6/DCK/PRPS2/NDUFS7/NDUFA12/NDUFB7/ATP6V0C/NDUFV2/ADCY7/NDUFS4/NDUFAB1/SPHK2/NDUFA3/NDUFB2/NDUFA1/PRKAG2/NDUFB4/NDUFS8/GMPS/NDUFB1/AMPD2/NDUFB6/CAD/NUDT2/NDUFB9",0.593325476396405
"GO:0045672","positive regulation of osteoclast differentiation",11,-0.701002221590463,-1.9604134986161,0.00405136410611824,0.183843892246572,0.183843892246572,1093,"tags=45%, list=11%, signal=41%","CORO1C/IFNG/NEDD9/PPP3CA/CCR1",0.407017918923954
"GO:0009152","purine ribonucleotide biosynthetic process",85,-0.415326983434401,-1.95075283578081,1.84659808707785e-05,0.0028843862120156,0.0028843862120156,2117,"tags=40%, list=21%, signal=32%","NDUFA11/TMSB4X/SLC25A13/NDUFA5/NDUFB8/NDUFC2/IMPDH1/NDUFA8/NDUFA13/NDUFB5/NDUFA2/HPRT1/NDUFA6/NDUFS7/NDUFA12/NDUFB7/ATP6V0C/NDUFV2/ADCY7/NDUFS4/NDUFAB1/SPHK2/NDUFA3/NDUFB2/NDUFA1/PRKAG2/NDUFB4/NDUFS8/GMPS/NDUFB1/AMPD2/NDUFB6/NUDT2/NDUFB9",0.575610261071129
"GO:1901890","positive regulation of cell junction assembly",29,0.653984173549149,1.93577439823599,0.000501064866181148,0.0434812956097196,0.0434812956097196,421,"tags=14%, list=4%, signal=13%","DSG3/SLITRK4/CAV1/AGRN",0.477270815362862
"GO:0030199","collagen fibril organization",12,0.78606373649948,1.92635693459951,0.00095045328199086,0.0677582288785354,0.0677582288785354,883,"tags=58%, list=9%, signal=53%","PLOD1/AEBP1/RB1/ADAMTS2/PLOD3/TGFBR1/P4HA1",0.477270815362862
"GO:2000810","regulation of bicellular tight junction assembly",10,0.828577186697937,1.91549764833116,0.000205318689162918,0.0242960448842786,0.0242960448842786,1,"tags=10%, list=0%, signal=10%","DSG3",0.518848077743792
"GO:0014902","myotube differentiation",80,-0.422183327111087,-1.91303066894692,2.51452019747562e-05,0.0037766159119778,0.0037766159119778,2429,"tags=65%, list=24%, signal=50%","RPL4/RPL18/NOTCH1/CD53/RPL13A/RPL13/RPL15/RPLP2/RPL10/RPL7A/RPL7/RPLP1/RPL18A/RPL6/RPL9/RPL19/RPL11/RPL29/RPL27A/RPL32/RPL23A/RPL41/RPL36/RPL35/RPL31/RPL14/PLEC/RPL30/UBA52/NACA/RPL17/RPL36A/RPL37/RPL34/TMEM119/RPL39/RPL10A/RPL12/RPL27/RPL24/RPL37A/CD81/RPL38/RPL35A/RPL23/FBXO22/RPL28/RBM38/PPP3CB/ITGB1/PPP3CA/SIK1",0.575610261071129
"GO:0046688","response to copper ion",14,-0.64322501987094,-1.91101732186172,0.00210644380440438,0.126667834572498,0.126667834572498,1963,"tags=50%, list=20%, signal=40%","PARK7/SOD1/MT1F/MT1X/MT2A/MT1E/MAP1LC3A",0.431707695803346
"GO:0045590","negative regulation of regulatory T cell differentiation",18,-0.58545050311018,-1.90659914998641,0.00276673174200774,0.148001197980003,0.148001197980003,3401,"tags=72%, list=34%, signal=48%","PSMA4/PSMB10/PSMA2/PSMB9/PSMA7/PSMB2/PSMB4/CTLA4/PSMA3/LAG3/PSMA5/TNFSF4/PSMB8",0.431707695803346
"GO:0051149","positive regulation of muscle cell differentiation",18,0.71922376493435,1.90508860409815,0.000367610441635493,0.0350126530386975,0.0350126530386975,832,"tags=39%, list=8%, signal=36%","MYOG/MAPK14/CTH/ENG/CAMK1/LMOD3/PIEZO1",0.49849310876659
"GO:0009260","ribonucleotide biosynthetic process",94,-0.398639768766254,-1.88874217979445,1.45619653524399e-05,0.00236935311255324,0.00236935311255324,2117,"tags=39%, list=21%, signal=31%","NDUFA11/TMSB4X/CTPS1/SLC25A13/NDUFA5/NDUFB8/NDUFC2/IMPDH1/NDUFA8/NDUFA13/NDUFB5/NDUFA2/HPRT1/NDUFA6/DCK/NDUFS7/NDUFA12/NDUFB7/ATP6V0C/NDUFV2/ADCY7/NDUFS4/NDUFAB1/SPHK2/NDUFA3/NDUFB2/NDUFA1/PRKAG2/NDUFB4/NDUFS8/GMPS/NDUFB1/AMPD2/NDUFB6/CAD/NUDT2/NDUFB9",0.593325476396405
"GO:0071280","cellular response to copper ion",10,-0.692340164775954,-1.86964012742976,0.00678349649215502,0.202210334365384,0.202210334365384,1470,"tags=50%, list=15%, signal=43%","MT1F/MT1X/MT2A/MT1E/MAP1LC3A",0.407017918923954
"GO:0043029","T cell homeostasis",31,-0.494461932730907,-1.85506028945885,0.00405883893469906,0.183843892246572,0.183843892246572,574,"tags=19%, list=6%, signal=18%","TSC22D3/NCKAP1L/PSMB8/LGALS9/ZC3H8/PMAIP1",0.407017918923954
"GO:0043248","proteasome assembly",11,-0.661640937497983,-1.85033625452023,0.0122893039838789,0.260813761179603,0.260813761179603,1556,"tags=64%, list=15%, signal=54%","ADRM1/PSMG3/OTUD6B/POMP/PSMD10/PSMG2/PSMD11",0.380730400722792
"GO:0090504","epiboly",19,-0.546825476620035,-1.84113888945108,0.00443787048512469,0.18590151986236,0.18590151986236,2017,"tags=53%, list=20%, signal=42%","RHOA/MTOR/CLASP1/RREB1/FLNA/CD44/ADAM17/CD151/PTEN/ITGB1",0.407017918923954
"GO:0044319","wound healing, spreading of cells",18,-0.562498042829867,-1.83185134290783,0.00545281545938924,0.191447450921865,0.191447450921865,2017,"tags=56%, list=20%, signal=44%","RHOA/MTOR/CLASP1/RREB1/FLNA/CD44/ADAM17/CD151/PTEN/ITGB1",0.407017918923954
"GO:0090505","epiboly involved in wound healing",18,-0.562498042829867,-1.83185134290783,0.00545281545938924,0.191447450921865,0.191447450921865,2017,"tags=56%, list=20%, signal=44%","RHOA/MTOR/CLASP1/RREB1/FLNA/CD44/ADAM17/CD151/PTEN/ITGB1",0.407017918923954
"GO:0042471","ear morphogenesis",13,0.743376661098371,1.82773049155295,0.00124187549366011,0.0808253967123791,0.0808253967123791,992,"tags=38%, list=10%, signal=35%","TFAP2A/CHD7/PDZD7/FGFR2/SLC44A4",0.45505986738723
"GO:0001953","negative regulation of cell-matrix adhesion",17,-0.575319562281819,-1.82540838815965,0.00822159774849189,0.215472075220542,0.215472075220542,1256,"tags=53%, list=13%, signal=46%","DUSP22/SERPINE1/ITGB1BP1/CORO1C/RASA1/CDKN2A/PTEN/CASK/MAP4K4",0.380730400722792
"GO:0042472","inner ear morphogenesis",12,0.744626976140157,1.82481047346776,0.00292589029630146,0.154400021716989,0.154400021716989,992,"tags=42%, list=10%, signal=38%","TFAP2A/CHD7/PDZD7/FGFR2/SLC44A4",0.431707695803346
"GO:2000401","regulation of lymphocyte migration",41,-0.449203647459065,-1.82135962550633,0.000954341251810357,0.0677582288785354,0.0677582288785354,1141,"tags=32%, list=11%, signal=28%","CCL4/AIF1/ADAM8/PYCARD/ADAM17/TNFRSF14/WNK1/CXCL13/GCSAML/NEDD9/KLRC4-KLRK1/LGALS9/CD200R1",0.477270815362862
"GO:0002763","positive regulation of myeloid leukocyte differentiation",26,-0.517893585553874,-1.81877384336624,0.00410562679200101,0.183843892246572,0.183843892246572,1093,"tags=27%, list=11%, signal=24%","CORO1C/IFNG/CASP8/NEDD9/TRIB1/PPP3CA/CCR1",0.407017918923954
"GO:0039529","RIG-I signaling pathway",17,-0.573002551222933,-1.81805683660528,0.00857332057153823,0.221249898136261,0.221249898136261,2035,"tags=53%, list=20%, signal=42%","SEC14L1/BIRC2/ANKRD17/DDX60/USP15/BIRC3/ZC3HAV1/OASL/OAS3",0.380730400722792
"GO:0019748","secondary metabolic process",23,0.664890628729078,1.81644584531871,0.00249046679402703,0.144033043758433,0.144033043758433,519,"tags=22%, list=5%, signal=21%","TYRP1/PMEL/CYP3A5/AKR7L/TYR",0.431707695803346
"GO:1905517","macrophage migration",19,-0.539282487437477,-1.81574195510823,0.00565946017892706,0.191447450921865,0.191447450921865,2240,"tags=53%, list=22%, signal=41%","CCL3/CSF1/CCL5/AKIRIN1/DDT/CORO1C/CD81/CKLF/LGALS3/CD200R1",0.407017918923954
"GO:0060021","roof of mouth development",11,0.775697569822546,1.8157258943396,0.00154377879080854,0.0972331641630215,0.0972331641630215,713,"tags=36%, list=7%, signal=34%","TFAP2A/CHD7/TGFBR1/BCOR",0.45505986738723
"GO:2000403","positive regulation of lymphocyte migration",25,-0.504345177474721,-1.80648202859476,0.00606922068523325,0.192685420941755,0.192685420941755,1141,"tags=40%, list=11%, signal=36%","CCL4/AIF1/ADAM8/PYCARD/ADAM17/TNFRSF14/WNK1/CXCL13/NEDD9/LGALS9",0.407017918923954
"GO:0050931","pigment cell differentiation",15,0.710156546648849,1.79146482828981,0.00266956413471012,0.144786777028375,0.144786777028375,90,"tags=13%, list=1%, signal=13%","TYRP1/MITF",0.431707695803346
"GO:0007043","cell-cell junction assembly",58,0.546510164510637,1.79104505352383,0.000657251254706252,0.0530034022626013,0.0530034022626013,1460,"tags=24%, list=15%, signal=21%","DSG3/RAB13/PKP2/CAV1/DSG2/ECT2/LSR/FLOT1/MPP7/CDHR3/POF1B/ABI2/CLDN18/APC",0.477270815362862
"GO:0070830","bicellular tight junction assembly",26,0.623436800702986,1.79009422177658,0.00239318492980464,0.141596775013441,0.141596775013441,1083,"tags=19%, list=11%, signal=17%","DSG3/RAB13/ECT2/MPP7/POF1B",0.431707695803346
"GO:0042953","lipoprotein transport",10,0.774311168378253,1.79004593164813,0.00190267974541897,0.117935942950176,0.117935942950176,102,"tags=20%, list=1%, signal=20%","APOE/TMEM97",0.45505986738723
"GO:0120192","tight junction assembly",31,0.608164827663778,1.78871219582528,0.00113304212959511,0.0762849916563607,0.0762849916563607,1460,"tags=26%, list=15%, signal=22%","DSG3/RAB13/ECT2/LSR/MPP7/POF1B/CLDN18/APC",0.45505986738723
"GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage",13,-0.6006533407941,-1.78489136723895,0.01034991063206,0.237684664776043,0.237684664776043,1344,"tags=46%, list=13%, signal=40%","TPT1/CD44/BCL2L1/RPL26/BCL2/TAF9B",0.380730400722792
"GO:0032370","positive regulation of lipid transport",29,0.601910738305847,1.78163852331851,0.00322870076489384,0.163741253076759,0.163741253076759,1084,"tags=28%, list=11%, signal=25%","MYB/APOE/CAV1/PRAP1/NMB/ACSL1/LDLRAP1/NR1H2",0.431707695803346
"GO:0120193","tight junction organization",35,0.588028153113053,1.78077907460424,0.0013874151902328,0.0888173166862146,0.0888173166862146,1460,"tags=26%, list=15%, signal=22%","DSG3/RAB13/ECT2/LSR/TGFBR1/MPP7/POF1B/CLDN18/APC",0.45505986738723
"GO:0036498","IRE1-mediated unfolded protein response",19,-0.528463761426013,-1.7793157495899,0.00715614641047005,0.205694542375673,0.205694542375673,1287,"tags=32%, list=13%, signal=28%","DNAJC10/ERN1/DDRGK1/BAX/PARP16/VAPB",0.407017918923954
"GO:0039535","regulation of RIG-I signaling pathway",14,-0.597657496175075,-1.77563650736136,0.00723537445114303,0.206234578333675,0.206234578333675,2035,"tags=57%, list=20%, signal=46%","SEC14L1/BIRC2/ANKRD17/DDX60/USP15/BIRC3/ZC3HAV1/OASL",0.407017918923954
"GO:0044790","suppression of viral release by host",13,-0.595114956398407,-1.76843359729921,0.0119545179565526,0.259346625668543,0.259346625668543,939,"tags=46%, list=9%, signal=42%","TRIM28/TRIM11/TRIM27/TRIM25/TRIM26/VAPB",0.380730400722792
"GO:0051291","protein heterooligomerization",16,-0.572522979691665,-1.76832724161962,0.00712408684211054,0.205694542375673,0.205694542375673,1528,"tags=38%, list=15%, signal=32%","RRM1/NUDT21/PKD2/FARSA/KRT10/CALHM1",0.407017918923954
"GO:0071359","cellular response to dsRNA",12,-0.614636473724598,-1.76787687047935,0.0135761523781568,0.273878172138927,0.273878172138927,2086,"tags=58%, list=21%, signal=46%","OAS1/MUL1/PQBP1/IFIH1/IRF3/OAS3/IFIT1",0.380730400722792
"GO:2000243","positive regulation of reproductive process",11,-0.631976751549466,-1.76737778624749,0.0231256898297796,0.335701275788713,0.335701275788713,1953,"tags=64%, list=19%, signal=51%","CIB1/YTHDC2/SIRT2/AGO2/SMURF2/PRDM14/CITED2",0.352487857583619
"GO:0017121","plasma membrane phospholipid scrambling",14,-0.591475894569953,-1.75727100947291,0.00818196038189247,0.215472075220542,0.215472075220542,817,"tags=36%, list=8%, signal=33%","PLSCR1/CLPTM1L/ATG9A/FASLG/PLSCR3",0.380730400722792
"GO:1901798","positive regulation of signal transduction by p53 class mediator",29,-0.471869262934214,-1.75651230552158,0.0055210974521033,0.191447450921865,0.191447450921865,1914,"tags=48%, list=19%, signal=39%","RPL11/EIF5A/ZNHIT1/RPL37/RPS15/RPS7/PPP1R15A/RPL26/RPS20/RPL23/CDKN2A/HEXIM1/PDCD5/PMAIP1",0.407017918923954
"GO:0002399","MHC class II protein complex assembly",13,-0.589620320461808,-1.75210582954487,0.0129172840102397,0.267308431926069,0.267308431926069,2865,"tags=77%, list=29%, signal=55%","HLA-DMA/B2M/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQB2/HLA-DQA2",0.380730400722792
"GO:0002503","peptide antigen assembly with MHC class II protein complex",13,-0.589620320461808,-1.75210582954487,0.0129172840102397,0.267308431926069,0.267308431926069,2865,"tags=77%, list=29%, signal=55%","HLA-DMA/B2M/HLA-DRA/HLA-DRB1/HLA-DPA1/HLA-DRB5/HLA-DQA1/HLA-DQB1/HLA-DQB2/HLA-DQA2",0.380730400722792
"GO:0048066","developmental pigmentation",22,0.627647630311488,1.74409499148225,0.00623555784651624,0.194798827125167,0.194798827125167,841,"tags=18%, list=8%, signal=17%","TYRP1/MITF/TYR/HPS4",0.407017918923954
"GO:0009165","nucleotide biosynthetic process",122,-0.346467943221151,-1.74340116134529,4.04097639823455e-05,0.00563571886968068,0.00563571886968068,2117,"tags=38%, list=21%, signal=30%","NDUFA11/NAMPT/TMSB4X/PRPS1/CTPS1/FLAD1/SLC25A13/NDUFA5/NDUFB8/NDUFC2/IMPDH1/NDUFA8/PRPSAP1/NDUFA13/NDUFB5/NDUFA2/RRM1/HPRT1/NDUFA6/DCK/PRPS2/NDUFS7/NDUFA12/NDUFB7/ATP6V0C/DTYMK/NDUFV2/ADCY7/NDUFS4/NDUFAB1/SPHK2/NDUFA3/NDUFB2/DUT/NDUFA1/PRKAG2/NDUFB4/NDUFS8/GMPS/NDUFB1/AMPD2/NDUFB6/CAD/NUDT2/NDUFB9/PNP",0.557332238758646
"GO:0140627","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway",10,-0.644836523125997,-1.74135822332191,0.0173311475091563,0.299460756740068,0.299460756740068,3574,"tags=100%, list=36%, signal=64%","KLHDC3/KLHDC2/CUL4A/DCAF12/TRPC4AP/FEM1C/CUL2/FEM1A/RBX1/APPBP2",0.352487857583619
"GO:0002260","lymphocyte homeostasis",42,-0.430054058578245,-1.73722288969267,0.00339949247139015,0.168932254984329,0.168932254984329,3094,"tags=52%, list=31%, signal=36%","PSMB9/RIPK3/SIVA1/PSMA7/MIF/CD74/SIT1/PSMB2/PPP2CA/PSMB4/BCL10/PSMA3/PACS1/TNFAIP3/DOCK11/PSMA5/TSC22D3/NCKAP1L/PSMB8/LGALS9/ZC3H8/PMAIP1",0.431707695803346
"GO:0001836","release of cytochrome c from mitochondria",35,-0.451446130377555,-1.73595294531813,0.00494734809201891,0.18590151986236,0.18590151986236,1289,"tags=34%, list=13%, signal=30%","GPX1/SOD2/BCL2L1/PYCARD/CASP1/PSMD10/SMAD3/BCL2/BAX/PLSCR3/IFI6/PMAIP1",0.407017918923954
