"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GJB5",-2.86357131803664,4.91525877267129,-5.64202245037747,1.23629624145047e-07,6.52634279039381e-06,7.28107204633479
"ALDH3A1",-1.7255491606385,5.8838251456096,-5.63879601955672,1.2545462955812e-07,6.59597949519486e-06,7.26705293241268
"BIRC7",3.53815272342254,7.98958259650467,5.63233803048781,1.29187205739247e-07,6.7649476933094e-06,7.23900578912441
"SDCBP",1.4667694874709,11.3867413197333,5.63010065270916,1.30505574228697e-07,6.80664872947191e-06,7.22929298593637
"PTPRF",-2.02460320237697,6.86577834452262,-5.62271907142399,1.34949338334092e-07,6.98255723229455e-06,7.19726361381052
"MAB21L4",-1.40932744614874,5.76233880432527,-5.6186338424052,1.37472062449602e-07,7.08497321059429e-06,7.17954747447079
"AACS",-1.62381717647581,7.64798560541676,-5.61559578216052,1.39378039078926e-07,7.15492225019729e-06,7.16637717233291
"SPTBN2",-1.68918740259836,5.82580108865051,-5.61420743305574,1.40257639389034e-07,7.17184062742593e-06,7.16035985857344
"ESRP2",-1.37744859536162,6.79309704035888,-5.61203711456103,1.41643570958599e-07,7.21441610050456e-06,7.15095503412999
"CD63",1.0123542971777,11.9645825075775,5.6082097222901,1.44120452968419e-07,7.31201006324988e-06,7.13437441605334
"RENBP",2.36030408364102,6.73841701730228,5.60341390425784,1.4728401150506e-07,7.443551263622e-06,7.1136074045015
"CAT",-1.08384814736986,7.76445111523755,-5.59974236392973,1.49751825425309e-07,7.53905039274367e-06,7.09771548910779
"PAIP2B",-1.52716334510973,5.85963178112426,-5.59281320038739,1.5452009343943e-07,7.73099476539526e-06,7.06773914104104
"EREG",-1.74377394265147,4.22360611912856,-5.5924839401209,1.54750336204323e-07,7.73099476539526e-06,7.06631524104393
"CLDN8",-1.21539324377219,4.59065138616325,-5.58001769903298,1.63719262661296e-07,8.11686488912788e-06,7.01243904670482
"EFS",-1.45274269540586,6.42376994564059,-5.57045742915314,1.70940560001863e-07,8.41092061080867e-06,6.97116755589004
"EVPL",-3.31673019319361,5.88530637704789,-5.56719740342024,1.73473614383338e-07,8.44000917143413e-06,6.95710319851744
"PLOD3",1.56703476497932,10.6643854622849,5.56478342356932,1.75372939942665e-07,8.50069800710931e-06,6.94669182968926
"CHCHD3",1.12267013378169,8.62452476036556,5.536545578191,1.99160551791207e-07,9.54725895149098e-06,6.82509301558637
"SGMS1",-1.55016495112687,5.7263154766985,-5.52938716958324,2.05676091906813e-07,9.82348191345398e-06,6.79432291566539
"BCL11A",-1.28959374674819,6.91644495085357,-5.51571874505151,2.18701729043588e-07,1.03785187380249e-05,6.73563267853061
"PSRC1",1.37343881689372,7.37276401646593,5.51471966119894,2.19684881639303e-07,1.03785187380249e-05,6.73134600068932
"CPM",-1.23025868774189,5.63184453381751,-5.51274062022164,2.21645154130246e-07,1.04333255043476e-05,6.72285601704298
"HOOK2",-1.33878803209463,6.69090164408795,-5.51146013079194,2.22922611909448e-07,1.04557120024723e-05,6.71736370924836
"SORD",-1.19310966612983,7.7492221006154,-5.47555887231791,2.61822792661765e-07,1.21491366317322e-05,6.56367234265916
"DKK2",-1.711372377643,4.37891245521326,-5.47022162199589,2.68146194416281e-07,1.23546227172929e-05,6.5408730719889
"ZFP36L2",-1.11735256842453,8.9240273463824,-5.45922721183582,2.81646522928964e-07,1.29309472270097e-05,6.49394831753395
"PGAP6",1.24037586968061,8.20740006245116,5.45499887561859,2.87013750582609e-07,1.31311308556023e-05,6.47591603771203
"GPR87",-2.25846857360537,5.2629446819887,-5.45215595887004,2.90678517032887e-07,1.32522978447266e-05,6.46379659101669
"ARNT2",2.03551402813737,7.01102627044775,5.44962176685418,2.93983871063124e-07,1.33562916194846e-05,6.45299632470031
"FCGBP",-2.39618395778524,6.28000654204429,-5.44707840907737,2.97338137041083e-07,1.34617776697177e-05,6.44215991370805
"CFD",-2.99762179049911,7.47215010486599,-5.44325091971275,3.02456628968854e-07,1.36461314364183e-05,6.42585775516881
"S100A1",3.55645935741749,10.1435681006561,5.44145299513252,3.04890642674174e-07,1.37085141028571e-05,6.41820226961248
"GZMB",2.65014822967678,7.2098669869268,5.43599784766992,3.12393614499021e-07,1.39975956682225e-05,6.39498345144458
"PPP3CA",-1.15677401073263,7.50681861799934,-5.43474735080848,3.14138816541584e-07,1.40275891400196e-05,6.38966284624941
"PTPN13",-1.75385000207089,4.95036591087393,-5.43262498330537,3.17122657303357e-07,1.41124994149436e-05,6.38063423673987
"SPP1",4.46143730015934,8.85511972605188,5.42844310160968,3.23083310214167e-07,1.43288547002807e-05,6.362850385429
"AEN",1.47994769818227,7.33943808586154,5.42442102275547,3.28919489839584e-07,1.45382414509096e-05,6.34575361309905
"SCNN1A",-1.49313639613187,5.87640558198626,-5.41231308414885,3.47117830654334e-07,1.52907749793982e-05,6.29433052256919
"PDLIM2",-1.7687512258149,7.65433285078873,-5.40977385590754,3.51057356100072e-07,1.54122453407031e-05,6.28355476652846
"GDF11",1.21679544674744,5.20987014866822,5.40758904844826,3.54481973417182e-07,1.5510370642237e-05,6.27428542985134
"PKP3",-2.26995954974972,7.20504028130147,-5.39392644306729,3.76650504625943e-07,1.63704864327256e-05,6.21636958704779
"AQP5",-1.0111266107324,6.37512033768065,-5.38973000160073,3.83727579977379e-07,1.66226708150334e-05,6.19859804839087
"CTNND1",-1.15418949317454,8.63435235675972,-5.3875808840878,3.87402118676176e-07,1.67262788921148e-05,6.18949987081325
"ELOVL1",-1.11704965667816,8.81620872994894,-5.38562248909598,3.9078050091667e-07,1.6811609248633e-05,6.18121095775021
"MIA",3.14532856786105,9.04496708106209,5.38494429108107,3.91957144841202e-07,1.6811609248633e-05,6.1783408940452
"GAS2L1",-1.12194584646168,7.31622403098428,-5.38343661335551,3.94585320597052e-07,1.68688458861146e-05,6.17196131700305
"PTGFR",-1.14146744619004,4.93982751096187,-5.38144006262786,3.98092221521288e-07,1.69631518837126e-05,6.16351473772723
"JAG2",-1.48202783960984,7.48061900584654,-5.37971841437296,4.01140709800503e-07,1.69820575165219e-05,6.15623263224881
"IRF6",-1.75894419031444,8.11661409468681,-5.37869303308845,4.02967161608418e-07,1.69948269465775e-05,6.15189619678512
"TMCC2",1.11424311290527,6.75093988187995,5.37808776067753,4.04049110624974e-07,1.69948269465775e-05,6.14933666954361
"TNS4",-1.41693931196194,4.85382014016182,-5.369943976978,4.1888550437817e-07,1.74499939028337e-05,6.1149153412625
"KLF10",-1.49985045772449,8.06026886165126,-5.36620778692185,4.25869034021178e-07,1.76844150783508e-05,6.09913384676728
"C3orf52",-1.43733154078153,4.36112918256547,-5.34885010821056,4.59834033777055e-07,1.90342094172033e-05,6.02590067549591
"CLCA4",-1.29309334053849,4.70052436966331,-5.34591963366142,4.65823702425312e-07,1.92211242276065e-05,6.01355062512184
"SCGB1D2",-2.20396837916776,4.73441076672711,-5.34041867682144,4.77273787551057e-07,1.95337562608197e-05,5.99037845949102
"SOX15",-1.26940500291545,6.42535034824929,-5.34012409720583,4.77894642779469e-07,1.95337562608197e-05,5.98913797370808
"GSTA3",-1.1579249606821,5.49209394994824,-5.33096438882483,4.97598267670565e-07,2.02645390878814e-05,5.95058631134339
"PKP1",-3.47654266722221,6.68932869814021,-5.3260715303905,5.08446332513045e-07,2.05889184150236e-05,5.93000916823888
"SRD5A1",-1.36524056552089,6.52111094433116,-5.32349422823431,5.14253076105795e-07,2.07595847038497e-05,5.91917471134836
"ENTREP2",1.06940385590069,4.81282926769216,5.32026243220759,5.21626020923751e-07,2.09922274284716e-05,5.90559329381722
"EDNRB",2.62127180141409,9.37406983390931,5.3155507104763,5.32560564868103e-07,2.13663298625083e-05,5.88580136150075
"PALMD",-1.90946609231904,5.89941047299506,-5.30567664646991,5.56206558958806e-07,2.22465562032634e-05,5.84435847055566
"JAG1",-1.06075144758648,7.66803377010911,-5.29705635463934,5.77686080809534e-07,2.30350116442676e-05,5.80821538481632
"MAP3K6",-1.42854637724231,6.73795673931606,-5.29047415689264,5.94630563756433e-07,2.35665286347116e-05,5.78064122052298
"E2F3",1.21909962805051,7.51594695679293,5.27268196416036,6.42898647182303e-07,2.54022892745759e-05,5.70620878425191
"CD34",-1.02621070765537,7.58144487058286,-5.26596018324922,6.62112304638744e-07,2.60824239884731e-05,5.6781277941389
"MYL9",-2.37247218650344,7.70278974962684,-5.26520340180129,6.64310295150601e-07,2.60901865616527e-05,5.67496760221324
"ETS2",-1.29704215238383,6.63543484209056,-5.25877301746334,6.83276305705709e-07,2.66542029993035e-05,5.6481264139937
"COL21A1",-1.53943055958735,4.96077550118668,-5.2582626982468,6.84803896369864e-07,2.66542029993035e-05,5.64599712568246
"GREM1",-1.2967509900619,6.09263065332136,-5.24801741228856,7.16187016038363e-07,2.77102744870155e-05,5.60327536633762
"BCL6",-1.02423733861522,7.68227818527154,-5.24299976215031,7.32064766589218e-07,2.82408061880379e-05,5.58237061652251
"ALOX12B",-2.32460897623258,5.74339821164622,-5.24128933215459,7.37555328827615e-07,2.83686841669123e-05,5.57524730683636
"PLAGL1",-1.38151063043143,6.38292694587226,-5.23942378154877,7.4358965807187e-07,2.85166633870562e-05,5.56747957676638
"ZNF395",-1.35394654138483,7.87355528203795,-5.23747176469871,7.499552498507e-07,2.86764413571944e-05,5.55935360869892
"C5AR1",1.94942410366174,5.98847446146769,5.23430209745862,7.60405092488762e-07,2.88262342060747e-05,5.54616263287646
"RARG",-1.16548786282646,6.76228894550337,-5.23297057898037,7.64837137959282e-07,2.89064099763799e-05,5.5406227880621
"ZNF750",-3.18523587302944,5.13189062524002,-5.2321388176971,7.67618490227112e-07,2.8925912973033e-05,5.53716263884148
"SLC38A2",-1.16961714715097,9.27704885409432,-5.23149147135656,7.69789999359036e-07,2.8925912973033e-05,5.53446989090329
"KLF5",-3.00439457442481,7.41386458313252,-5.22527658173242,7.90945077123335e-07,2.94660938874605e-05,5.50862825327474
"DMXL2",1.19929456040723,6.68533084235895,5.2235058100227,7.97075803093921e-07,2.96098900186371e-05,5.50126875301282
"NSUN5P1",1.60906540259793,8.25228166425624,5.21150921914007,8.39848440154257e-07,3.10220504565761e-05,5.45144958731247
"CTSB",1.24922742531711,10.8872553043925,5.19437207435098,9.04856129144526e-07,3.30487929073263e-05,5.38040362017095
"CRYBG2",-1.84564083734036,5.02851261650201,-5.19234156655458,9.12876468317396e-07,3.32485929340517e-05,5.37199512581599
"CMC2",1.10286191347459,7.96184960055177,5.18982199621899,9.22925008194829e-07,3.33365867970262e-05,5.36156417128016
"IMPA2",-2.72311925296885,7.34006810768215,-5.18981264961596,9.22962484371996e-07,3.33365867970262e-05,5.3615254823389
"HMGCS1",-1.07438306802728,7.41318824788784,-5.18798114911865,9.3033478854048e-07,3.35100422866832e-05,5.35394506528613
"SLC6A9",-1.59477522098118,5.34361747506109,-5.18163779692308,9.56315176592979e-07,3.42565757900985e-05,5.32770312173583
"TIAM1",-1.59326660169877,6.77324066037971,-5.167867927797,1.01517073053657e-06,3.6067605328246e-05,5.27080583218147
"ZNF185",-1.34936149465464,7.69747245443981,-5.16508844535685,1.02747218245278e-06,3.63819579013925e-05,5.25933221730908
"HEBP2",-1.47898404080725,7.63451996430977,-5.16412485350794,1.03177068713503e-06,3.63819579013925e-05,5.25535542403032
"DOK4",-1.34965305421147,5.62107547534526,-5.16398649607672,1.03238932613814e-06,3.63819579013925e-05,5.25478445311748
"DKK3",-2.24285254397741,6.23825229350376,-5.14228091003463,1.13405562979801e-06,3.96433012250303e-05,5.16532661624564
"MOK",1.6908035423463,8.10518031730891,5.13995358544618,1.14551910125213e-06,3.99369613936539e-05,5.15574849315083
"RGS1",3.25391890466129,6.58468667641176,5.1318314439546,1.18641727123365e-06,4.11428053181266e-05,5.12234269361912
"EHD2",-1.20014828841455,6.53330447069283,-5.12419224980503,1.22618030956584e-06,4.22967329535157e-05,5.0909529770081
"TP63",-1.37040391682601,6.6651405121955,-5.12028879339786,1.24699671079566e-06,4.29012931716746e-05,5.07492469196952
"CCL4",1.7658141267242,7.00591193132122,5.11012046566245,1.3028526985138e-06,4.4704990357688e-05,5.03320722544634
"F2RL1",-1.22798351656685,5.69009226544393,-5.10064594820941,1.35708688251846e-06,4.62011902380111e-05,4.99438250729609
"KLK5",-3.09045382814271,6.6471520826778,-5.09239525881404,1.40610239254647e-06,4.76212184322425e-05,4.96060924189888
"LGALS3BP",1.44483779527323,10.9603692565272,5.07437107854656,1.51925415037378e-06,5.11874802757718e-05,4.88694769453705
"UPP1",2.17638937333748,7.5704524622163,5.06772345269805,1.5631857649363e-06,5.25319051262999e-05,4.85982118134406
"ICAM1",1.04523360476976,7.99963189440992,5.06645659074528,1.57169719252386e-06,5.26821585946495e-05,4.8546541042092
"ITGB4",-1.61398209846916,5.97031176529803,-5.04843888105621,1.69774649930769e-06,5.64717260318189e-05,4.78125383722357
"PTPRK",-1.03357401121509,7.3029499735152,-5.04306273696774,1.73722720063333e-06,5.76379274021831e-05,4.75938433749642
"EFEMP1",-1.70925431165115,6.92088231793652,-5.03256871125864,1.81688347171141e-06,6.01277756031602e-05,4.71673809239643
"LIMCH1",-1.0895859912406,5.61555217367471,-5.03059584488756,1.83225076844949e-06,6.03300953783154e-05,4.70872687914351
"FBXW4P1",-1.11946551607312,5.2486219444907,-5.02851760589974,1.84857566936299e-06,6.05947486314721e-05,4.70028991774925
"APOBEC3G",1.35541057358596,5.92960392682622,5.02692157787416,1.86120875255896e-06,6.08228093348779e-05,4.69381206306863
"ZSCAN18",-1.67299414608512,5.93921910409362,-5.02415803976448,1.88328205506637e-06,6.13902867900259e-05,4.68259865743762
"GAL",-1.64554861008294,6.02582429040357,-5.01712049269498,1.94065016030004e-06,6.28861804667477e-05,4.65406047338207
"FZD10",-1.30088346416216,5.17973343586385,-5.01677610067556,1.9435007701628e-06,6.28861804667477e-05,4.65266456577472
"C1GALT1",1.033983185982,6.86410851310929,5.01609935873884,1.94911419092502e-06,6.29071780580972e-05,4.6499217363834
"HBB",-1.49767064249292,7.44194900910063,-5.01410778439058,1.96572554617273e-06,6.32364685828344e-05,4.64185125722081
"SPINT2",-2.2262636950644,7.34046012550604,-5.01262112444497,1.97821522860024e-06,6.33757945103651e-05,4.63582816731267
"CTSL",1.43020164205771,9.57755203198201,5.01165408375541,1.9863809201546e-06,6.34814235732741e-05,4.6319108808387
"CEBPA",-2.30537732512476,6.90679170735392,-5.00655197269045,2.03000916376874e-06,6.47170892087546e-05,4.61125116625988
"NET1",-1.57631326102935,6.41089659520019,-5.00371613160673,2.0546601895809e-06,6.53432053949887e-05,4.59977389391289
"EFNA4",-1.38144036297749,5.39243789789361,-5.00080656166046,2.08025477759922e-06,6.58360243813501e-05,4.58800250048529
"DEFB1",-2.11048890723257,5.85942332834387,-4.99709103643153,2.11339045801331e-06,6.6722755888706e-05,4.57297671477663
"HSD11B1",-1.16915463224159,6.4085228503349,-4.9918283749165,2.16120400578228e-06,6.79034675455305e-05,4.5517063342406
"PPP1CB",-1.01431060315715,6.87451285214182,-4.98858863412583,2.19116006008126e-06,6.86791731331719e-05,4.53861916716153
"SLC30A1",-1.21467906307732,7.17662749987584,-4.97642634296482,2.30726456257094e-06,7.16295776937201e-05,4.48953685666624
"TRIB1",1.46470335314636,9.41133157724478,4.96004464886688,2.47314709452463e-06,7.6066763204555e-05,4.42354717766827
"MSMO1",-1.96792859832729,7.62977955734391,-4.96000845251165,2.47352615988429e-06,7.6066763204555e-05,4.42340152297803
"CLPS",1.82261383610343,6.7462883140407,4.95095430303983,2.57014162454845e-06,7.82992444917926e-05,4.38698879905833
"SPRY4",1.82726187951229,7.3672120795389,4.93544526608361,2.74422701186982e-06,8.25766084419845e-05,4.32471556177285
"SFTPD",-1.44109233301469,3.30826158717073,-4.93332481736895,2.76890186301681e-06,8.2997037682474e-05,4.31621107473802
"CCN5",-2.49838983056418,6.17110944906047,-4.92742414760395,2.83870627946261e-06,8.48826857648887e-05,4.29255758529526
"FCGR1BP",1.52306023262819,6.52693398006514,4.92691327899988,2.84482964025281e-06,8.48826857648887e-05,4.29051056616765
"DNASE1L2",-1.20019554163101,6.10700776314405,-4.9262515720392,2.85278006374676e-06,8.4925569066653e-05,4.2878593495137
"CORIN",-1.32075153453858,4.10725197697365,-4.92233061352652,2.9003354914338e-06,8.60640727080577e-05,4.27215420122412
"EPHX3",-2.74322481644166,5.91444719943152,-4.92125725929556,2.91348745555686e-06,8.60931554415853e-05,4.26785634998671
"CYP39A1",-1.68754879254724,3.99519778008617,-4.91848065303282,2.94777910834523e-06,8.67631868932583e-05,4.25674124851295
"TDRD1",1.27216029346472,5.14568723819505,4.91483778152982,2.99336473939911e-06,8.79064928761825e-05,4.24216449639462
"LSAMP",1.55881422623909,5.73044491678797,4.90179729308633,3.16223291644939e-06,9.25709085856448e-05,4.19004069752839
"KLK8",-1.63143322771585,7.39473333578895,-4.90001925910546,3.18596294832259e-06,9.29346104769089e-05,4.1829406787623
"LTBP4",-1.05968906768679,6.51790366678389,-4.89766550991075,3.21764288274187e-06,9.3649208812659e-05,4.17354427869985
"ENDOU",-1.30050101998634,5.70733973633444,-4.88704491026854,3.36443638199623e-06,9.72702571726139e-05,4.13118205572227
"EXTL1",2.21221607396089,6.39047663716072,4.88606397353471,3.37831809647816e-06,9.74555080972982e-05,4.1272724069675
"BARD1",-1.16694056412215,6.16160280445473,-4.88071387779914,3.45501476898285e-06,9.94479858118485e-05,4.10595785415581
"TAGLN",-1.93051019095273,8.18336662270788,-4.87966215264842,3.47028952543837e-06,9.95608862309853e-05,4.10176960384397
"SMAD1",-1.38992859891545,7.1888021760297,-4.87939304854317,3.47420839290577e-06,9.95608862309853e-05,4.10069805336191
"CD320",1.35528815222279,7.31524541039678,4.87649738196356,3.51664988321219e-06,0.000100336100278345,4.08917016840333
"SLURP1",-2.73682687140723,6.18692757811758,-4.86753813236945,3.65117876642068e-06,0.000103946986758426,4.05353076380121
"PARVB",1.01885154376983,8.01071724677864,4.86378833572956,3.70895633675183e-06,0.000105306407385085,4.03862690278887
"FCGR1A",1.08373815749762,5.8497148895181,4.85888645329674,3.78582591422023e-06,0.000107078924285288,4.01915523820371
"POU3F1",-2.30709640225574,5.81409972391805,-4.85748746497118,3.80804665461458e-06,0.000107241479510545,4.01360040127741
"MLPH",1.76114701840125,9.92328958649668,4.85713038208643,3.81373861524154e-06,0.000107241479510545,4.01218273103851
"PPL",-3.52963213030562,6.79572394637141,-4.85697317488723,3.81624714264075e-06,0.000107241479510545,4.01155861740749
"MAF",-1.38874374763688,7.41445936312684,-4.84474348668321,4.01638310950562e-06,0.000111900896078726,3.96304697326264
"LRIG1",-2.22912911924637,5.86064466043418,-4.84366913100607,4.03444377260905e-06,0.000112164418658954,3.95878912105958
"MIF",1.02541048715574,11.0651520465104,4.84286301909933,4.04804682328848e-06,0.00011230315431672,3.95559476823411
"ACSBG1",-1.63640663073387,5.99810853474335,-4.84134822554885,4.07372935747608e-06,0.000112775705078834,3.94959308398358
"TRIM29",-3.081515285353,7.45867263087478,-4.83193189350084,4.23696264845907e-06,0.000117046093163682,3.9123126098188
"ME1",-1.10388470914938,6.47641971054031,-4.82591667106368,4.34454198190878e-06,0.000119764234465346,3.88852238716712
"MTHFS",1.31445131492883,6.61165238952952,4.82491658262686,4.36268324987998e-06,0.000120010605264103,3.88456891297418
"EIF4EBP1",1.39851906790522,8.13607657564867,4.82278830641041,4.40153451693471e-06,0.000120570606231747,3.87615735603168
"INSIG1",-1.15754539230725,7.17250017073085,-4.81024588365591,4.63740650876431e-06,0.000125711316980827,3.82663548280471
"SH3YL1",-1.38133509648227,6.95955478029418,-4.80001777463996,4.83879357051039e-06,0.000129437486281128,3.78631395334017
"CDCP1",-1.68345169866834,6.40945088044345,-4.79974141446582,4.84435104725748e-06,0.000129437486281128,3.78522526085046
"ZIC1",2.06165135780777,5.66563384841915,4.79809226498843,4.87764365767032e-06,0.000130060522806469,3.77872946243408
"PRDM13",1.56776353009253,4.84812894164718,4.7854495554859,5.14035042372761e-06,0.000136229734095497,3.72898016255816
"PDCD4",-1.09455213115749,7.56921820216582,-4.78380473829716,5.17552159743832e-06,0.000136883622939144,3.72251413002157
"ANXA8L1",-2.88708086723496,8.12296240215424,-4.78028511939764,5.25156763137884e-06,0.000138613745638762,3.7086828820246
"HAS2",1.11019940226428,6.8867070332696,4.7745931898932,5.37684841820939e-06,0.000141633790959661,3.68632919132887
"RABGAP1",-1.00744018406688,6.97014620383507,-4.77198885283806,5.4351325301711e-06,0.00014271270469358,3.67610714277511
"GPSM2",-1.22317543511019,6.11433272567635,-4.77178602438198,5.43969738727735e-06,0.00014271270469358,3.6753111936732
"LYVE1",-1.18365523285029,4.7104905708869,-4.76864252907283,5.51092206435829e-06,0.000144290989552546,3.66297819678333
"NDRG2",-1.142235753423,7.08149830773706,-4.75982085874936,5.71566579889419e-06,0.000149053132703563,3.62839649674325
"AHNAK",-1.34501253263924,9.42099172594287,-4.75740257811275,5.7730681420231e-06,0.00015024957186395,3.61892403017579
"PBX1",-1.16421514569257,6.27523554113563,-4.7483827928239,5.9921407550259e-06,0.000155640484670882,3.58362143654697
"PLAT",1.91191620434326,8.99429283326763,4.74764242892375,6.01047642168526e-06,0.000155806365929133,3.58072569422696
"TNNI2",-1.62864729342384,4.2449488857175,-4.74308862196523,6.12445684144366e-06,0.00015844601737219,3.56292124252208
"DUSP6",1.63870943846073,8.94900760361661,4.73947296611174,6.21644527317679e-06,0.000160507385974163,3.54879284812589
"F10",-1.10804581085029,5.73992572382439,-4.73008303432027,6.46164066353009e-06,0.000164879320179587,3.51213457035961
"CITED2",-1.76140454059849,6.39237520239067,-4.72096254109028,6.70876031175505e-06,0.000168979052775923,3.47657450743148
"PLN",-1.21680756721895,4.81327363075229,-4.72080797306192,6.713026254922e-06,0.000168979052775923,3.47597225324585
"MYO5A",1.18400689283349,6.69150755637373,4.71384517141853,6.90794374921985e-06,0.000173550440358531,3.44885624211532
"AHNAK2",-2.88552726208857,7.59178281469941,-4.71092864453043,6.99120907139813e-06,0.000174968090368446,3.43750602401043
"MST1R",-1.13685686811469,5.92395110919526,-4.70300549244355,7.22235010321615e-06,0.00017937566284921,3.40669526391305
"GAS1",-1.37967768188052,7.03971909855677,-4.6973248332831,7.3926103525953e-06,0.000183255221268993,3.38462623145146
"CRCT1",-3.51236531557653,5.92752614260864,-4.69378456309488,7.50067887798357e-06,0.00018553356499649,3.37088151623378
"DENND4B",1.07366774815853,7.85142972560412,4.68293146939942,7.84159693648713e-06,0.000192554769218184,3.32878883801055
"CRYBG1",-1.90141062914244,7.70268034096463,-4.67720284809397,8.02754772180551e-06,0.000195647092980602,3.30659729464949
"CRISPLD2",-1.61200651590816,8.01236063260891,-4.67674576553595,8.0425671831313e-06,0.000195647450561285,3.30482743320109
"TRPM4",-1.30226153066273,6.27482085301055,-4.66800017046736,8.33523926932987e-06,0.000202003413335465,3.27098616111595
"LDOC1",-1.73715501086108,6.80059021088629,-4.66755758633851,8.35032132738825e-06,0.000202003413335465,3.26927470455551
"ITPKA",1.4290769878863,3.79322776440352,4.66417431307488,8.46649031175565e-06,0.000204056501247656,3.25619531949502
"CST6",-4.17222745045391,6.9462117549535,-4.66292564315531,8.50975905809532e-06,0.000204720937930821,3.2513697035116
"CIDEA",-1.38422557734905,6.4007647094481,-4.65014412348535,8.96515481064233e-06,0.000214425828625783,3.20202426118951
"SLC2A14",1.22775988421945,6.72163465002364,4.64880415340629,9.01424101012279e-06,0.000214875116144408,3.19685634784984
"AKR1C2",-1.79603614578467,6.8548581034836,-4.64669929839746,9.09187241115909e-06,0.000215613069666295,3.18874050408117
"AKR1C3",-1.54621515017216,5.24584944471804,-4.64662007356293,9.09480698799466e-06,0.000215613069666295,3.18843507954184
"COL4A5",-2.13120072203158,5.50745305997518,-4.64257336694363,9.24592710389877e-06,0.000218006588621584,3.17283905032706
"GSTA4",-1.00470401916087,8.50530983080034,-4.63850026369488,9.400485935366e-06,0.000221250787204399,3.15715056232014
"GRHL2",-1.40656564196115,6.30826135156529,-4.63490912840042,9.53882771084615e-06,0.000224102296435537,3.1433262092223
"FKBP11",1.66626650228553,8.61947523480643,4.62815696353166,9.80429606844139e-06,0.000229512058234124,3.1173528537248
"IL1R2",-2.22376122426412,5.23243646447586,-4.6197589918698,1.01444581191166e-05,0.000237049443396345,3.08508442845361
"SDC3",1.75749992130067,8.2791857124732,4.61747187637607,1.0239059201498e-05,0.000238832008816337,3.0763032872958
"CLDN1",-1.5217826814983,6.56646503439349,-4.61580086642154,1.03087155558091e-05,0.000240027396664634,3.06988948497106
"GIPC2",-1.29084698620477,4.50079845083482,-4.60919934410423,1.05884113624018e-05,0.000245226102583226,3.044566420798
"CBX3",1.29157982333359,9.78183737875029,4.60692746643388,1.06863542557394e-05,0.000247055626135791,3.03585732425232
"NOTCH3",-1.46180259570253,8.02574563594927,-4.60389510898643,1.08184485503356e-05,0.000249666815305886,3.0242375273177
"GNAI1",-1.26521831040852,6.67505394524001,-4.59710511982608,1.11199837305569e-05,0.000254896940208796,2.9982376136865
"RGS20",2.25231844535602,6.9234140947834,4.59703203419342,1.11232731788331e-05,0.000254896940208796,2.99795789968767
"SLC18A2",-1.04236851183986,4.35362477999154,-4.58164909822435,1.18369830982594e-05,0.000268233141617011,2.939151682741
"CHRDL1",-1.49162845923111,6.06156326252472,-4.58139275246743,1.18492437741697e-05,0.000268233141617011,2.93817285823793
"CDK5R1",1.24428888554147,5.67045684778232,4.57714860606083,1.20540290904211e-05,0.000272395988405547,2.92197254909589
"MOAP1",1.05870288048932,8.40674823630567,4.57481951944218,1.21678602283058e-05,0.00027354608537393,2.91308656568909
"GRPR",1.07467896492875,6.49586419976464,4.57044085812261,1.23846815013822e-05,0.000277463680578217,2.89638937276354
"ANXA9",-1.08175379037667,5.81536139682382,-4.56810649568786,1.2501795346498e-05,0.000279607048924507,2.88749219617794
"NYNRIN",-1.12743951547617,6.56130306835846,-4.56496857651204,1.26609111832885e-05,0.000282197642596408,2.87553725079499
"SLC23A2",1.05108869477413,6.89494583925406,4.56330520055658,1.27460487802808e-05,0.00028292161002246,2.86920234928414
"CPNE7",1.02101722512392,6.9812508427338,4.56306309629538,1.2758486593543e-05,0.00028292161002246,2.86828043663805
"SLC39A2",-1.45584338179146,5.85391200428508,-4.56079365956486,1.28756479838787e-05,0.000285034930495406,2.85964024223511
"RNF39",-2.11671321649087,6.85717272402347,-4.55867771859187,1.2985821358931e-05,0.000286986652032374,2.85158709053049
"KRT8",-1.47074468820866,6.00265880123873,-4.55219380279708,1.33291310040773e-05,0.0002935786134496,2.82692563593743
"LGI2",1.13785923640064,4.04308920715461,4.54779155220661,1.35672027610491e-05,0.000298318308265294,2.81019548978236
"EGR3",-1.5821498938643,7.24232065297091,-4.54574355788373,1.3679352891652e-05,0.000300277916421298,2.80241615925238
"ARG1",-1.98906629330169,6.57192862260714,-4.52866120383064,1.46503501077151e-05,0.000319441329522571,2.73762255499675
"SLC20A1",1.65717462165573,9.14797707479694,4.52435250233924,1.49055889292267e-05,0.000323923290080311,2.72130612895141
"IFI16",1.17885914668409,9.8190486765436,4.52364441372133,1.49479435503136e-05,0.000324303221218867,2.71862572494269
"BCL2A1",1.69770571588661,7.09228575946977,4.52248859431284,1.50173292454083e-05,0.000325144389285727,2.71425109911232
"TNXB",-1.98702389694125,6.30952414236535,-4.52147130385362,1.50786561436875e-05,0.000325514234201228,2.7104014254051
"PTPRG",1.41032171631508,5.96886857398027,4.5160179541588,1.54115551888708e-05,0.000331602752652947,2.68977481966321
"IRX4",-1.63061153673655,5.7217691925588,-4.50915144679681,1.58408261281175e-05,0.000340277647256217,2.66382758208538
