"Gene","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset"
"KCNV2",0.240028952095446,0.0543763698327307,1.32793774198051,0.514804083548745,0,1.02933922741896,0.30332029597245,0.55586694858535,0.195521039148239,1
"OLFML1",-1.35962631644736,0.541399372106819,16.9779051698457,0.000205728630574183,1.43046701241705,-1.84782436007821,0.0646277556839174,0.215850744457633,-0.985514545223841,1
"ORAI2",1.75033761076077,0.203408924734635,6.24000125757659,0.0441571406541911,0.413700001990056,3.8809390558395,0.000104053915529922,0.00135811712171638,0.796515933419741,1
"PWWP2A",0.0937361183970498,0.0542330023205584,0.70075427826837,0.704422374371664,0,0.402508579405262,0.687309775631992,0.854077209993857,0.0734023616233949,1
"CYRIB",1.00294527682423,0.466252666068779,15.7781663769797,0.000374813050429683,1.21833664470708,1.46881322230764,0.141883456710905,0.359396468301165,0.554690323570312,1
"NXPE3",0.0934594691476262,0.0700298415974432,2.54415960063726,0.280248155039397,0.0453009257728532,0.353168318728127,0.723962257462887,0.872999526038896,0.0988354063087582,1
"ZNF816",-0.23903457665389,0.276301644591031,9.65986008043984,0.00798708002077183,0.655860752884859,-0.454746109039142,0.649291904732795,0.83173490521117,-0.0632984133070772,1
"MYH14",-1.34182839272714,0.157577781481676,5.15789785154408,0.0758536899962234,0.288819492125606,-3.38025517454441,0.000724185610823547,0.00702056221526262,-0.948661932922637,1
"MT1M",-0.702927117588928,0.119580291816532,4.16334050384595,0.124721721435938,0.186384996373946,-2.0327337289709,0.042079431698377,0.16142209765082,-1.11498824662702,1
"ZNF675",-0.379085917593004,0.308358149758246,10.8797908027884,0.00433993719837865,0.753543810658767,-0.682668613110998,0.494816267152563,0.725450679772237,-0.16707972485329,1
"ARPIN",0.185255943167347,0.113867327995633,4.09702317508899,0.128926656890364,0.17477390213653,0.549000303564876,0.583005241500231,0.790006228148647,0.0780782671056001,1
"OR7E14P",-0.462767820942751,0.573521874124349,19.3913742151239,6.15483749643109e-05,1.54094446493713,-0.611066054707673,0.541155851325823,0.759799565200266,-0.495368796054532,1
"STEAP1B",1.15227559958824,0.057213145287146,0.56033769213422,0.755656141116106,0,4.81735280475103,1.4547533389031e-06,3.56551292969127e-05,1.30138923189286,1
"RPL10L",0.433816188724673,0.220165852147442,7.82246162518802,0.0200158501340351,0.490614152538649,0.924550790560738,0.355199620271074,0.605418019439809,0.433667524882215,1
"GGA1",0.473182175248019,0.065566460122519,2.35760340956234,0.307647169945118,0.0301732544054963,1.84793847529297,0.064611243733681,0.215850744457633,0.192998215548074,1
"BRINP3",0.167145960228992,0.0541905927073993,0.0121926796866079,0.993922205131811,0,0.718015689139907,0.472747613126563,0.70795407460173,0.169736009179362,1
"CATSPER2",-0.558870508206846,0.269325794223861,9.27370461654693,0.0096881449767527,0.632376926771276,-1.07689216624183,0.281528443234554,0.535003574747499,-0.528565606505763,1
"RAB40A",-0.402528912672217,0.0546257348429851,0.410300115231385,0.814525081548849,0,-1.72225888529723,0.0850226320387781,0.259217324904396,-0.397008325080861,1
"ZSWIM1",0.30975709188385,0.0894157492127532,3.22577988914307,0.199310783855076,0.102163185482738,1.03589144972242,0.300252787000958,0.553356337767561,0.123304123100074,1
"ZSCAN18",-1.75327073364573,0.40427134746613,12.2463983585122,0.00219143394666375,1.01256112121167,-2.75748083329617,0.00582486280173922,0.0372528519567824,-1.26114564987867,1
"CINP",1.03906205398992,0.0723067717604624,2.48734050476795,0.288324051552482,0.0429466884203769,3.86413240155402,0.000111484741797785,0.00144265639444555,0.380183701485539,1
"SCUBE3",0.310136156165502,0.0544165577655998,1.08210902590067,0.582134060688534,0,1.32949548526158,0.183684554304417,0.420555382541756,0.27680905000724,1
"USP27X",0.705412648998338,0.137870790973778,4.81053946371399,0.0902411514133812,0.241392779187286,1.89979661401031,0.0574598154644219,0.199578725050772,0.450082217506214,1
"SREK1IP1",-0.204637428481784,0.572030437534925,19.591157567023,5.56973057180025e-05,1.53844221094812,-0.270567420159695,0.786723756367233,0.905911770484334,-0.0725643636841589,1
"SPDYE2",0.693657245867581,0.0557242895333779,1.61925885443266,0.445022949063538,0,2.93847944547403,0.00329826527713806,0.0241878970464585,0.525525042000938,1
"ERICH1",0.262613528780597,0.0544003811269977,1.49905863393619,0.472588939995077,0,1.12594227145379,0.260189955262907,0.513365781237239,0.218940121485421,1
"TIMM50",0.514188016631643,0.0548381753315632,0.167168039555198,0.919813800873532,0,2.19573767220916,0.0281107250944541,0.120769602802829,0.459833973394972,1
"TMEM144",0.237815370917421,0.502674439064677,17.5686772200178,0.000153112347292032,1.33468451205528,0.335425843303554,0.737303875857507,0.88166468583449,-0.000606217264344055,1
"MYLK3",0.220433193108632,0.0543223095646459,0.9436332606307,0.623867900890038,0,0.945775106028906,0.344263305273848,0.596569845434913,0.165661471239247,1
"ZNF573",-0.767208328901562,0.0694491554482477,2.44821432341568,0.294020095567828,0.0385166065334032,-2.91125216526713,0.00359983362822236,0.0258328182049485,-0.450351301697951,1
"ANGEL2",0.0957468878124135,0.180572804530319,6.42352500088423,0.0402855473685368,0.372199214710946,0.225319352635948,0.82173084549928,0.923267743106151,0.0657093379066526,1
"GTPBP4",-0.104534943444145,0.240571262168493,8.47319887464667,0.0144566691601475,0.55007878860131,-0.213127561130958,0.83122746779433,0.926698775712316,0.0408733142214781,1
"SKA1",0.783911561191484,0.0557278019599601,0.952203958513207,0.621200129489776,0,3.32071124341956,0.000897883814588996,0.0083625050417328,0.598600378208361,1
"COX16",-0.631318356948132,0.272061171886364,9.38874475958512,0.0091466061616668,0.640793200105518,-1.21036159601239,0.226140171506894,0.474439532788157,-0.221193706928959,1
"FXYD5",0.852946560468944,0.0557709239584216,0.920355802587756,0.631171349318701,0,3.61175183803819,0.000304135536717931,0.00332965849140647,0.80654844342194,1
"SIX5",-0.0348986251093004,0.0826447865290475,2.98389433010368,0.224934244748535,0.0820911413019264,-0.121394940452021,0.903378224178586,0.961999535714922,0.00276320831135875,1
"ZNF234",0.684606472640733,0.0556359112666858,1.19246217903807,0.550883960771415,0,2.90244098457613,0.00370266916359974,0.026410887978215,0.566375766761694,1
"ZNF813",-0.0705025967528155,0.204852657677055,7.28610891340723,0.0261722796564075,0.444883393794568,-0.155770176460358,0.876214179362898,0.949074321707329,-0.0783736260567338,1
"SEC14L1P1",-0.6213988931445,0.528072025455179,17.5891193862726,0.000151555343947893,1.40168893475853,-0.855113759467399,0.392488173002536,0.640507295091372,-0.721423324040989,1
"LRRC75B",0.187961897670367,0.054332470811025,1.12914252417914,0.568603876543598,0,0.806380641642819,0.420023405425705,0.664849647070043,0.167967850658685,1
"ZBTB7C",-0.951538755976402,0.0562377679997556,1.24431952183573,0.536783859958617,0,-4.01247596352698,6.00851986847228e-05,0.000851577071358806,-0.890448549661466,1
"PLEKHA2",0.359169846199627,0.054692994324914,1.01142313253941,0.603076293965204,0,1.5357977193844,0.124587999251363,0.330653963411056,0.251169773503646,1
