"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CDKN1B",-0.500519250796591,10.2012501601901,-2.9668116564514,0.00450701627072965,0.0104086052345101,-3.1088329310501
"TM4SF4",-0.654625459847981,5.75206041696032,-2.96623151488621,0.00451429706315456,0.0104235734737865,-3.11032769673371
"IL4R",-0.835869289731756,9.07175804023684,-2.96477668850866,0.00453260339136098,0.0104639900176976,-3.11407521710382
"COX8A",0.505824035818829,13.0677230360344,2.96437283908239,0.00453769734619521,0.0104738216949136,-3.11511526937086
"ESYT1",0.54780211345143,10.5638226309555,2.96431172774612,0.00453846863841258,0.0104738216949136,-3.11527264343699
"PDPN",-1.1167466984499,5.96987013968828,-2.96390110584852,0.00454365430576672,0.0104822092615596,-3.11633001791767
"VPS33B",0.554136859988761,9.73294744815364,2.96389662494935,0.00454371092463645,0.0104822092615596,-3.11634155590832
"BPTF",0.359876900405141,10.0035736276447,2.96324399420244,0.00455196433043944,0.0104993919873695,-3.11802189980005
"IFI35",0.802734096732616,9.53057422811326,2.96313316930408,0.00455336724860901,0.0105007703492418,-3.11830721705936
"TTLL4",0.686934012914073,8.16486869781001,2.9629414956079,0.00455579457197226,0.010504377996633,-3.11880066051363
"CHMP1B",0.48232154260292,9.163541815285,2.96288242862923,0.00455654282912465,0.010504377996633,-3.11895271754625
"SHBG",-0.54574196208689,4.89845711487602,-2.96197707666585,0.00456802610937205,0.0105289289014185,-3.12128310818704
"COMT",0.545868877961086,10.0387413730217,2.96191555585025,0.00456880740273225,0.0105289289014185,-3.12144144531008
"COPZ2",-1.12170362233025,8.44214679893852,-2.96029293599835,0.00458945910602694,0.0105746522854719,-3.12561676033737
"CCDC177",-0.870189654029851,7.3460552238798,-2.95862033754306,0.00461083787420482,0.0106220344596743,-3.12991896892401
"ATF4",-0.395061539461874,12.4708831645751,-2.95825240844311,0.00461555308612673,0.0106310186698475,-3.13086511217188
"RALGAPA1P1",-0.718720557775692,7.9365200503863,-2.95818517505402,0.00461641520372195,0.0106311264290587,-3.13103799622247
"SCAF8",-0.384327828598712,9.59457917525892,-2.95786412572411,0.0046205340101372,0.0106387326431536,-3.13186350428565
"BCR",-0.447087805554608,8.64828090146497,-2.95703459589296,0.00463119206374734,0.0106613900634184,-3.13399616207794
"DCAF16",0.482045891657194,8.91882742104558,2.95652245099058,0.00463778368322392,0.0106746798668238,-3.13531263393806
"MTIF2",0.496609249385735,10.0203673665095,2.95554556697841,0.00465038100970839,0.0107017857369551,-3.13782326859344
"RSU1",-0.461119486653432,8.84608989867045,-2.95491955658744,0.00465847041620259,0.0107185099270982,-3.13943183070436
"IL6",-1.46382235304362,8.54765057668037,-2.95475521197828,0.0046605962736902,0.0107215093176864,-3.13985408124303
"LGALS14",-0.515492323577289,7.96862165773259,-2.95435366201066,0.00466579426908894,0.0107315737298731,-3.14088571273989
"ADCY2",1.57389915032195,9.79248744186764,2.9541744215972,0.00466811624736508,0.0107350207670888,-3.14134617113534
"MRPS31",0.599536517869062,9.15113132934576,2.9540420782582,0.00466983138568268,0.0107370713168606,-3.14168614079499
"CYP2A6",-0.41602100276066,8.26631615303491,-2.95376027670668,0.00467348542183468,0.0107435783524863,-3.14241000928281
