"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PSMD7",-0.572917891196381,9.1673162978459,-4.81265044752967,2.7282700403265e-06,1.91773116203867e-05,4.03698185176752
"BDH2",-0.745973525166368,8.8160351143034,-4.81237709377528,2.73165621861027e-06,1.91907680142561e-05,4.03579611146095
"ZNF219",-0.658898916571132,7.44669339380213,-4.80926843382464,2.77045158902533e-06,1.94528369786221e-05,4.02231536754474
"TOP1",0.612395389278467,9.51043972164243,4.80771754587964,2.79000478353847e-06,1.95725527859077e-05,4.01559256638905
"FAM174C",0.515347612229115,8.40978237709946,4.80767812398491,2.79050353777148e-06,1.95725527859077e-05,4.01542170299845
"ATP13A2",1.10908007998034,7.72029110866449,4.80602423194024,2.8115058698501e-06,1.97092607725675e-05,4.00825438669815
"OLFML3",-1.29983992425865,8.2060079404635,-4.80441637570563,2.83206992758002e-06,1.98427510938828e-05,4.00128849147427
"STIP1",0.988276401100936,8.65489645693812,4.80409614407258,2.83618291931033e-06,1.98608963936022e-05,3.99990134226962
"TAX1BP3",-0.658686830951396,9.7951957938078,-4.80364878538711,2.84193836682313e-06,1.98905176409054e-05,3.9979636418299
"FANCE",-0.5344324992393,7.16755188844601,-4.80238640485758,2.85824029186159e-06,1.99938815266004e-05,3.99249652613059
"ATXN7",-0.565774720252923,7.53383866205692,-4.80044903794516,2.8834345497659e-06,2.01492700386207e-05,3.98410845105957
"SZRD1",0.402711635169434,8.85576669230677,4.80044061217779,2.88354458870053e-06,2.01492700386207e-05,3.98407197664014
"PRRC2A",0.748069101105736,8.87190733047831,4.79940194541315,2.89714049306909e-06,2.0233430578001e-05,3.97957607636554
"RBPJ",-0.424792836586247,10.0356858554523,-4.79763495560414,2.9204123555914e-06,2.03850410623963e-05,3.97192942450527
"EGR1",-0.88016384124591,9.63822055705076,-4.797328860327,2.92446203958697e-06,2.04023865886434e-05,3.97060502914367
"RUSF1",0.600510649932817,8.88475652070061,4.79577412245158,2.94511532010617e-06,2.05354859138312e-05,3.96387913953259
"PPFIBP1",0.506409893531819,8.78641814267019,4.79439398657879,2.96356713970758e-06,2.06531009805703e-05,3.95791007353074
"ERF",0.892741897218385,8.0019815740689,4.79416522279447,2.96663637949205e-06,2.06634464488231e-05,3.95692080869218
"SLC52A1",-0.987593927173898,4.61958114921118,-4.79167162731924,3.00029176516417e-06,2.08867081291914e-05,3.94614000753766
"IVL",-2.05031795578642,7.7697086820249,-4.78985918323122,3.02498491932265e-06,2.10473737262796e-05,3.9383069560618
"PCNX2",-0.526902391858965,6.59521648572108,-4.78872492808348,3.04053799120643e-06,2.11300355038491e-05,3.93340613911414
"WIPF2",-0.343101264749478,9.18223311055955,-4.78869227381288,3.04098689293771e-06,2.11300355038491e-05,3.93326506261477
"TUBG1",0.765555006562066,9.33264366751075,4.78863845622686,3.04172686868047e-06,2.11300355038491e-05,3.93303255578664
"HSPB7",-0.981737523974848,6.89837954780997,-4.78530821960551,3.0878564669382e-06,2.14390630843489e-05,3.91864914981733
"GOLIM4",0.767324340177772,6.09563657774006,4.78448989114348,3.09929472305607e-06,2.15070270856456e-05,3.91511600719372
"SNRPD1",0.575181335489278,9.2082611487844,4.78426802833282,3.10240287252548e-06,2.15171441781169e-05,3.91415819665416
"FRAT1",-0.437227579711048,7.42258459131233,-4.78199362910102,3.13443975657774e-06,2.17277830866652e-05,3.90434140454393
"CHD1L",0.562598352477201,9.03722015226616,4.78122692244919,3.14531129927849e-06,2.17915589964358e-05,3.90103299129868
"PROCR",-1.11801169096803,6.91525277799446,-4.78049958564254,3.15565824233745e-06,2.18516345309814e-05,3.89789486182252
"AOPEP",-1.05039646403462,7.86717346651004,-4.77762652855825,3.19685200205278e-06,2.21251344239736e-05,3.88550271909741
"PSMC4",0.620262242003706,8.87177169590704,4.77588856233774,3.22202239762089e-06,2.22797572188198e-05,3.87800942339137
"MRGBP",0.598694291290765,8.21502633014911,4.77584809186667,3.22261079183175e-06,2.22797572188198e-05,3.87783496013853
"CYP2J2",-0.86461075794724,6.31716434526341,-4.77563546477677,3.2257038504679e-06,2.22893230027827e-05,3.87691837052757
"TBC1D4",-0.846372943469502,8.69036236448353,-4.77525356607001,3.2312664799941e-06,2.23159341274593e-05,3.87527217086041
"PLEKHM1",-0.490700898609004,7.59659649701778,-4.77470529575062,3.23926862688615e-06,2.23593560751554e-05,3.87290900277498
"GOLGA4",-0.688150316806595,8.46553066645865,-4.77350803753113,3.25680948240355e-06,2.24685390693439e-05,3.8677493193919
"HSPA4",0.593445399467777,8.91178578666338,4.77015808888909,3.30637772947788e-06,2.27984448517515e-05,3.85331803877
"EHMT2",0.714262849395524,7.98609711377738,4.76757869449319,3.34503980411494e-06,2.30528403836441e-05,3.8422118617404
"GPRC5B",1.0098290844245,8.72524304772239,4.76717628830293,3.35111061608677e-06,2.3082478247837e-05,3.84047965053146
"RUFY1",-0.43673963620909,9.51725686370426,-4.76689857382308,3.35530649575077e-06,2.30991770845271e-05,3.83928426093824
"SACS",0.902256398416467,7.82829986382051,4.76634462471036,3.36369104910764e-06,2.31446794666567e-05,3.8369000210816
"UBFD1",0.692379002566683,7.59511730201718,4.76595453175632,3.36960761456759e-06,2.31731612269762e-05,3.83522116631328
"ITPK1",0.587654181495326,8.7362507140748,4.76315663036301,3.4123389745961e-06,2.34519941310095e-05,3.82318303643452
"EYA2",-1.12941664987934,5.33970456202325,-4.76306482618648,3.41374989344705e-06,2.34519941310095e-05,3.82278814138183
"LPAR1",-0.865797930552909,7.74178240773722,-4.76232745599974,3.4251028233066e-06,2.35175964787229e-05,3.81961657350573
"BID",0.456369742542265,7.93090050258564,4.76121263482593,3.44233641463395e-06,2.36234865844274e-05,3.81482227807867
"CLINT1",-0.482538757754289,8.98462415198493,-4.75911140043418,3.47504641548969e-06,2.3835418312241e-05,3.80578839458242
"LEPROTL1",0.418559114037711,9.47954824922313,4.75869827189141,3.48151280182461e-06,2.38672163107209e-05,3.80401260442233
"TNN",-1.0835078200391,5.43079572699531,-4.75473613295363,3.54412186120522e-06,2.42836599833184e-05,3.7869881469461
"TPSB2",-1.80423440951016,7.55576923226204,-4.75226936600654,3.58364870973798e-06,2.45415942890092e-05,3.77639482395698
"BIN3",0.822351554365548,9.4759926447207,4.75133482758405,3.59873436448215e-06,2.46319671278125e-05,3.77238269892478
"MCM4",0.695026003400076,8.05523044658834,4.75001855164695,3.62008615893976e-06,2.47572134945753e-05,3.7667328049921
"RFX5",0.496741724954221,8.54589022689915,4.74997281344977,3.62083028868434e-06,2.47572134945753e-05,3.76653650441066
"STYXL1",0.608923310137934,9.1306795824431,4.7481841417331,3.65004682464438e-06,2.49438996575147e-05,3.75886103874748
"ARL2",0.688672855059492,10.2644916813142,4.74734995852,3.66375021758723e-06,2.50244311614038e-05,3.75528223701257
"MN1",-1.06803541937143,6.34115550089828,-4.74341849406813,3.7290048325911e-06,2.54568031477253e-05,3.73842243153107
"MIOS",-0.465574590546048,8.15007092677893,-4.74277296991899,3.73982591147104e-06,2.55057807472983e-05,3.73565523724325
"BARD1",-0.964933880296652,6.94782412719005,-4.74275715036464,3.74009147855161e-06,2.55057807472983e-05,3.73558742678522
"IL16",0.906010975870239,8.64697943188319,4.74153967802755,3.76058419456144e-06,2.5632126143694e-05,3.73036929048494
"LRP6",0.75333651934204,7.86629983945977,4.74085421849305,3.77216960500148e-06,2.56976590802583e-05,3.72743186426491
"GSTT1",-1.92972611465295,6.68685049566905,-4.73997157025098,3.78713857052711e-06,2.57853173019846e-05,3.72364992855497
"HMGA1",0.86460057138078,9.5136041687994,4.73986251099779,3.78899209683277e-06,2.57853173019846e-05,3.7231826757755
"RAPGEF5",-0.659011660464381,7.4050120701484,-4.73799005583783,3.82095244385368e-06,2.59892534769996e-05,3.71516171045313
"ZNG1A",-0.72813366167545,8.33555061888168,-4.73663047365747,3.8443215724977e-06,2.61345719415002e-05,3.70933934223782
"ITPRID2",-0.738924483617422,9.59347996303225,-4.73451069453968,3.88103268555715e-06,2.63703935315162e-05,3.70026417832579
"CDC37",1.13460856648486,8.93558649567349,4.73383151255233,3.89286639321451e-06,2.64370233860021e-05,3.69735717764596
"KCTD9",-0.689681861923592,8.15255215290236,-4.73242191377452,3.91753770544493e-06,2.65907205316483e-05,3.69132497144583
"TM4SF1",-1.12107320988955,8.42862990312273,-4.73053402637858,3.95081662850158e-06,2.68026524552717e-05,3.68324828771211
"WDR46",1.07233171547343,7.4189383203042,4.72984871649616,3.96296433989013e-06,2.68710826977782e-05,3.68031707432774
"RRS1",0.635025405447053,8.81904669904586,4.72897374286097,3.97852639007982e-06,2.69625808733112e-05,3.67657513410966
"NCAPD2",0.547361696016853,7.97302891240452,4.72629416802126,4.02655222353606e-06,2.72738776325645e-05,3.66511909989483
"ISG20",1.51723378726504,8.04929722948334,4.72378343147643,4.07205919147074e-06,2.75677984411147e-05,3.65438972192078
"PMS2P3",0.538814692515842,8.72071335960341,4.72322406228286,4.0822651029868e-06,2.76225504296029e-05,3.65199994959815
"RTN1",-1.37299266477808,6.27817144227444,-4.72021378650337,4.13761390123232e-06,2.79825454658549e-05,3.63914323521385
"RHOD",-0.68526735827477,8.9504612191805,-4.71932854025888,4.1540278629045e-06,2.80789887529351e-05,3.6353636755815
"CDC6",0.84743031412391,6.9560693756928,4.71667400825615,4.20362481602767e-06,2.83995150135673e-05,3.62403362678454
"DHX32",-0.450191437248657,9.05149607858699,-4.71499357949359,4.23531647055977e-06,2.85988044845307e-05,3.61686393324403
"HNRNPM",-0.477001736720743,9.48364178009576,-4.71424238353505,4.24955789918031e-06,2.86801166912071e-05,3.61365956760251
"PSPN",0.827206270521468,5.69598997951295,4.71363306661677,4.26114345440664e-06,2.87434296440808e-05,3.61106072031906
"EFNA1",-1.1379760803906,8.27495934350168,-4.71346666536424,4.26431270116998e-06,2.87499344935654e-05,3.61035103657207
"ENC1",0.741670129936168,8.75103724465966,4.71152326525983,4.3014950753547e-06,2.89856301227648e-05,3.60206415935019
"ADK",-0.645597741585058,7.95628518281296,-4.71022206210501,4.32656509782024e-06,2.91395053256602e-05,3.596517246378
"GGNBP2",-0.510168469433717,9.02612568214671,-4.70963950810866,4.33783466572558e-06,2.92003232867299e-05,3.59403427726031
"PPIP5K1",-0.840381463891697,5.97937818584103,-4.70910844610849,4.34813278052735e-06,2.9254542479513e-05,3.59177099713416
"FBXO7",0.641926477713991,11.2520343075652,4.70845923586074,4.36075400762292e-06,2.93243277490434e-05,3.58900447674065
"GRTP1",-0.812538958308189,4.60896456214153,-4.70709739869618,4.38734423910615e-06,2.94879286256212e-05,3.58320220954092
"EPS15L1",0.473136027650127,7.41247828878224,4.70685454349553,4.39210245192227e-06,2.95047006030986e-05,3.58216764087959
"ACP2",0.472220809715429,9.35135336176958,4.7053550554493,4.42159203979741e-06,2.96875070066521e-05,3.57578075630479
"MYEF2",1.12343082264885,7.00875791412925,4.70272440933478,4.47378945509347e-06,3.00225119428532e-05,3.5645798716775
"ABCB4",1.15778522026944,7.15276263974054,4.70091864452825,4.50996296068213e-06,3.02496949816535e-05,3.5568941751789
"PSMB3",0.500942214353893,11.0537428562234,4.70067798564878,4.51480514464618e-06,3.02666037434661e-05,3.55587006549178
"GANAB",0.764852464455856,10.2184725840981,4.69988938380952,4.53070738765307e-06,3.03576020696857e-05,3.55251451792317
"CES1",-1.35468156425552,7.31894171108564,-4.6996564695154,4.53541445343724e-06,3.03735331578675e-05,3.55152354206503
"CCND2",-1.10375540833865,7.64024204686198,-4.69653017113521,4.59905344585068e-06,3.07839106162459e-05,3.53822603874355
"PHYH",-0.575565073653529,8.57818961513931,-4.69614415926766,4.60697057973696e-06,3.08210822930684e-05,3.53658466595765
"NRP2",0.641279973914076,7.16382245966708,4.6960178038428,4.60956499337777e-06,3.08226245890527e-05,3.53604741024761
"BMAL1",-0.579541126561483,6.97114688957252,-4.69412341674215,4.6486311183937e-06,3.10674066117856e-05,3.52799401058974
"SLC18A3",0.910072660392002,5.42674363752365,4.69401204308258,4.65093777944669e-06,3.10674066117856e-05,3.5275206229232
"FUT2",-0.441324011613363,7.00620394544731,-4.69347662931895,4.66204215442287e-06,3.11256362783e-05,3.52524500449149
"C1QA",1.47178917161293,10.0062128936601,4.69202966058301,4.6921800491088e-06,3.13108166122465e-05,3.51909615534045
"SLC2A6",1.27259567112486,6.01995508026277,4.69177384187309,4.69752782296701e-06,3.13304681757887e-05,3.51800922335805
"IDI1",-0.762194001333464,8.98049521027105,-4.68956932128198,4.74385650359429e-06,3.16232847394509e-05,3.50864458930102
"SERPINH1",1.2468605982568,9.66241473155691,4.68677236486704,4.80326974297372e-06,3.20029811847901e-05,3.49676853005371
"FOXJ3",-0.384130628540049,8.363409381062,-4.68553724640202,4.82973402331892e-06,3.21628712615196e-05,3.49152598704466
"SKIC2",0.509529621137128,8.92615698337293,4.68509480665316,4.8392481180678e-06,3.22097785663532e-05,3.48964829775577
"TMEFF1",0.841694043521353,5.84151440921802,4.68492983714289,4.84280019678078e-06,3.22169753907269e-05,3.48894821372118
"MGAT4B",0.800904314205148,9.34078543107469,4.68370779486893,4.86919127018293e-06,3.23760249729297e-05,3.48376284129798
"VSIG10",-0.470990880172887,6.8167656475906,-4.68203824309263,4.90547091422169e-06,3.26006295874295e-05,3.47668039027444
"PYCR1",0.606250410176662,9.11990035923734,4.6818818025965,4.90888371516403e-06,3.26066911676127e-05,3.47601685599596
"LGR5",-1.16293327352662,4.72308603447009,-4.68164817020609,4.91398474492922e-06,3.26239547297007e-05,3.47502595017377
"LSM12",0.524760565699156,8.85064011619526,4.68146602645977,4.91796513828431e-06,3.26337645995364e-05,3.47425345146594
"TMEM158",1.47883416991889,8.34440895494903,4.68088522057103,4.93067827784128e-06,3.27014822303014e-05,3.47179033211983
"SHB",-0.779593635356773,7.03306171439812,-4.67968545197973,4.95704015966129e-06,3.28596068336673e-05,3.46670306997764
"NFKBIB",0.56541837683521,7.24583735854435,4.67594772047959,5.04004125689999e-06,3.3392834323536e-05,3.45086119507199
"SELENBP1",-1.24060920763052,8.24205791069555,-4.67395742156841,5.08478337317854e-06,3.36721637393982e-05,3.4424298212277
"SNRPB",0.647131131875158,10.9435879928562,4.67372844886062,5.08995519260966e-06,3.36893024144352e-05,3.44146002815241
"CDC42BPA",0.467810955683241,8.09192991637021,4.6688822262205,5.20061399450732e-06,3.4404264776449e-05,3.42094344922005
"KIF2C",0.553559748645482,8.25909564872173,4.66845845377937,5.21039992671232e-06,3.44515236533478e-05,3.41915023182402
"CTSL",0.904160470773094,10.7721976997115,4.66824808878094,5.21526435389635e-06,3.44662097873566e-05,3.41826010994829
"LY6G5C",0.431740506806324,7.04065795530915,4.66690401435935,5.24644787892723e-06,3.4654728416075e-05,3.41257367755997
"PI4K2A",0.396893060894278,8.0899996125664,4.66259545657864,5.34762567763189e-06,3.53051601066543e-05,3.39435435385815
"SPARC",-0.815907923211707,11.827607211496,-4.66145225891019,5.37478546501608e-06,3.5466511982968e-05,3.38952250933049
"DDX46",-0.489673886972847,9.13383038577695,-4.65966388785676,5.41753994822929e-06,3.57305530525856e-05,3.38196572635479
"HDAC7",-0.890730621791731,6.49792639294181,-4.65919470072658,5.42881093903215e-06,3.57867875804045e-05,3.37998356550616
"MMP2",-1.25553444680278,10.7230653552606,-4.65821913520042,5.45231873159822e-06,3.59164098987547e-05,3.37586264852784
"ENTREP1",-0.612812571491258,8.35547406029001,-4.65815019928888,5.45398355698552e-06,3.59164098987547e-05,3.37557148102885
"CDH22",-1.04235203103632,5.46963400680345,-4.65687300869275,5.48491690121354e-06,3.61018836319654e-05,3.37017759874377
"CMA1",-1.06380137577724,5.8652782027835,-4.65646492481522,5.49483621670012e-06,3.61489250401377e-05,3.36845441912659
"WASL",0.8862560558193,7.44676589046553,4.65530499440167,5.52312519607011e-06,3.62985169152248e-05,3.36355716219859
"ATAD5",0.599497514924041,6.69028538114982,4.65530427879447,5.52314269190935e-06,3.62985169152248e-05,3.3635541411959
"FOSL1",1.116982183545,7.6736394343456,4.65515794824,5.52672144153406e-06,3.63037384766563e-05,3.36293640110028
"LRP3",-0.988184286924183,6.55631775604782,-4.65127505477759,5.62250436385309e-06,3.69143174220949e-05,3.34655045346183
"DCTPP1",0.658029564781243,9.70332039009015,4.65079812573548,5.63437893496711e-06,3.69736622712814e-05,3.34453857200548
"LYSET",0.852893762172569,8.50561035678181,4.64969717472247,5.66188274470403e-06,3.71354572978853e-05,3.33989495946893
"FTL",0.450547447456978,13.6041477378674,4.64899649834671,5.67945426464585e-06,3.72319779571228e-05,3.33694010429289
"DDX3X",-0.500354406323739,9.1382442733287,-4.64876265548689,5.685330247615e-06,3.72517693963075e-05,3.33595403619467
"PUDP",0.610529226965948,8.48681399400162,4.64804404513222,5.70342410856241e-06,3.7351555475412e-05,3.33292405704232
"QPCT",1.82188250189377,10.1736596323198,4.64787209620928,5.70776182311608e-06,3.73611979977965e-05,3.33219910149106
"MGAT5",0.600603632785406,9.37778503653872,4.64741097772968,5.7194100474524e-06,3.74076922824681e-05,3.33025508431691
"MNX1",1.42607633113823,5.99151029581874,4.64736381583797,5.72060268511706e-06,3.74076922824681e-05,3.33005626469884
"SOCS5",-0.53570159268287,7.62685153795832,-4.64708918792523,5.72755228266382e-06,3.74343630143627e-05,3.32889855328307
"TIPIN",0.758679663979986,7.11423129213211,4.64637320608614,5.74570883446277e-06,3.75342171806413e-05,3.32588055120391
"STAR",-1.13627723153234,4.71282204946007,-4.64601696480507,5.75476338996255e-06,3.7574541733461e-05,3.32437906787504
"FNBP1L",-0.836129192283706,7.72131773406053,-4.64586556775571,5.75861559793926e-06,3.7580875266031e-05,3.32374098932374
"NCSTN",0.544048739819193,9.41176107526276,4.64370892693362,5.8137605501879e-06,3.79096108983384e-05,3.31465346229183
"PFAS",0.799150771401816,7.97676282429087,4.64366833194648,5.81480342025285e-06,3.79096108983384e-05,3.31448243882676
"NTF3",-0.826927749298878,6.72524095869267,-4.64307776590581,5.82999523997545e-06,3.79896591374512e-05,3.31199457013004
"KRT18",-1.39393671134125,7.96078482085476,-4.64289284633902,5.8347599983979e-06,3.80017160934616e-05,3.31121561582093
"RPS6KB2",-0.654154711098095,7.6838660573686,-4.64191700334458,5.8599664126534e-06,3.81468307811222e-05,3.30710540261593
"CYB5R2",-1.03316209983313,7.52974665893576,-4.63848775290707,5.94938010585662e-06,3.86955843727565e-05,3.2926671765941
"MLST8",0.899955264870085,8.05804582728757,4.63845657063005,5.95019914620575e-06,3.86955843727565e-05,3.29253592970252
"SRP14",0.385320336243881,12.0908050374805,4.63824388283557,5.95578854728232e-06,3.87126255573351e-05,3.29164074147483
"ELP5",0.89776136211393,8.25636895697276,4.63681784132854,5.99339555514687e-06,3.8937660509995e-05,3.28563950496018
"AIP",0.442606160892106,9.33451177826077,4.63662286525139,5.99855513132071e-06,3.89517730863002e-05,3.28481910173976
"NEDD4",-0.518108173664784,7.26356919091919,-4.63404655041809,6.06713426244005e-06,3.93774831498038e-05,3.27398138014774
"PRR7",1.15144231073654,6.87587006579983,4.63204124967033,6.12103563274009e-06,3.97075540374617e-05,3.26554916596276
"PER1",-0.550850416963064,8.61325117934935,-4.6314723856447,6.13641018122027e-06,3.97874949542173e-05,3.26315766193365
"PARN",0.44591834557132,9.38944908166112,4.63056518761619,6.16100579317272e-06,3.99184960730092e-05,3.25934430295727
"TLE2",-0.779038626151961,7.39842734847925,-4.6305014506261,6.16273737211194e-06,3.99184960730092e-05,3.25907641104213
"POMGNT1",0.733723021893551,8.86106829842591,4.62839963370712,6.22010197042806e-06,4.02700643457853e-05,3.25024400149465
"RXYLT1",0.626612017813629,8.89244675517413,4.62728206217425,6.2508127920172e-06,4.0448807938021e-05,3.24554900679853
"PPAT",0.57834157708318,8.0657793681727,4.62636151568906,6.27621902319939e-06,4.05930653985599e-05,3.24168243014321
"BCAN",0.749734589295046,8.29107979200769,4.62369465036975,6.35038475103857e-06,4.10523880856678e-05,3.23048436239725
"ANXA3",-1.34769304747567,6.5306835382627,-4.62342758379424,6.35785822062679e-06,4.10803336663789e-05,3.2293632532376
"CBX3",0.712247399014663,10.9391531422522,4.6230753948045,6.36772666950337e-06,4.1123718694232e-05,3.2278848934377
"THBD",-1.09021519195888,8.0979832430572,-4.62272077288585,6.37767819527415e-06,4.11508672871217e-05,3.22639641497019
"TXNL4A",0.572242427305302,9.93044505441566,4.622700683093,6.37824241025178e-06,4.11508672871217e-05,3.22631209354871
"TXNIP",-0.918101654372309,11.1048587841237,-4.62073752191414,6.43360961657925e-06,4.14875547925701e-05,3.21807371873838
"MAFB",-1.23844468944458,9.27812178887367,-4.62011587196401,6.4512383554228e-06,4.15806707446159e-05,3.21546557649308
"RAB32",0.705445874348092,9.56158946680575,4.61917279538129,6.47807095774283e-06,4.17329877559332e-05,3.21150943656691
"CPPED1",0.889414862027077,6.24378901884957,4.61881067530798,6.48840260284788e-06,4.17789044634733e-05,3.20999054542247
"SPAG9",0.450881506474861,8.53424066295113,4.61638861227874,6.55791562267328e-06,4.22056573563854e-05,3.19983387293384
"CNGA1",-0.77858518664029,6.2859423524019,-4.61559721604724,6.58078368388277e-06,4.23319380632202e-05,3.19651618729197
"CYP27A1",0.926402003601241,9.56519920496267,4.61215295363167,6.681206053957e-06,4.29373963916566e-05,3.1820826442185
"JAG2",-0.841807815553425,8.66893536085962,-4.61208121098957,6.68331342170914e-06,4.29373963916566e-05,3.18178209373204
"SMAP1",-0.559019320324438,8.59517270666285,-4.61203111791658,6.6847852346854e-06,4.29373963916566e-05,3.18157224178334
"NIP7",0.678576655462845,8.1379115353303,4.60946044143905,6.76073616931508e-06,4.34038596315605e-05,3.17080558564227
"FCGR2C",0.862620889411789,7.38486538135637,4.6088415548612,6.77914497140831e-06,4.35006256310005e-05,3.16821426947907
"KIF11",0.894977996177292,7.38477120611712,4.60698849590419,6.83455334375751e-06,4.38345996307202e-05,3.1604571162533
"UNC93A",-1.00982880343236,5.30044201517868,-4.60665528038063,6.84456297911973e-06,4.38772156758811e-05,3.15906250475175
"NME2",0.535060026281899,11.990839000787,4.6059059465734,6.86712419911791e-06,4.4000212497444e-05,3.1559266121061
"RPL10A",-0.552720024658788,12.3008211364558,-4.60439683197709,6.91277869797504e-06,4.4270983026963e-05,3.14961238631758
"KANK1",-0.758185378704942,9.92363501842102,-4.60255602143597,6.96886356913903e-06,4.46082533519901e-05,3.14191263960999
"FHL2",-1.19024315609702,8.79448212685636,-4.60208412784949,6.98331137985005e-06,4.46727425631268e-05,3.1399392117211
"MAPKAPK2",0.435637883895433,8.79744038575504,4.60200325007255,6.98579048134179e-06,4.46727425631268e-05,3.13960100297234
"RMND1",0.538975546219557,7.06053333522842,4.59935319916768,7.06749139294834e-06,4.51652631912836e-05,3.12852193233743
"PLXNA2",-0.636214832184008,6.98546771588012,-4.59928077434929,7.06973710970241e-06,4.51652631912836e-05,3.12821921987283
"MST1",-0.568735610280134,7.70977343944955,-4.59890710612507,7.08133456936988e-06,4.52080400166428e-05,3.12665746939693
"LRFN4",1.36178002712351,6.79857458925815,4.59884167373423,7.08336726390071e-06,4.52080400166428e-05,3.12638400478763
"SPARCL1",-1.36248442512118,10.356965764007,-4.59865197134019,7.08926365266231e-06,4.52235365787984e-05,3.12559119100165
"SLC2A11",0.718614216328977,6.89465697685646,4.59696829993412,7.14180355005938e-06,4.55364188211365e-05,3.11855589164418
"LIMK1",0.623837687282585,6.5043750431989,4.59595793445767,7.17351232856893e-06,4.57162401037196e-05,3.1143350550901
"ASB9",0.768449895128877,7.90958394737561,4.59525815950099,7.19555309352446e-06,4.58343022894311e-05,3.11141217078433
"FOXO3",-0.586445267986161,8.59949627141933,-4.59503166427301,7.20270095378771e-06,4.58574305353701e-05,3.11046620355134
"NEK2",0.906155970346402,6.99524346629466,4.59488541251608,7.20732007818294e-06,4.58644443628245e-05,3.10985539717357
"ACVR2B",0.470096901288028,7.8911570204559,4.59446035015934,7.2207611771808e-06,4.59275634093954e-05,3.10808025643919
"RPL23",-0.499718201831293,11.5919330716693,-4.59346704789655,7.2522650101942e-06,4.6105452690357e-05,3.10393256795683
"DNAJC10",0.768468908512412,7.49296802719751,4.59320168784716,7.2607036092045e-06,4.61366054388e-05,3.10282464122821
"MCM5",0.782602443998803,8.69439851472184,4.59065217763814,7.34226261304844e-06,4.66321296695268e-05,3.09218266766108
"BOLA2",0.755485873008633,9.6693672678304,4.58992869983605,7.365566893316e-06,4.67573645189617e-05,3.08916367135018
"UGT1A3",-0.925491793127654,6.1856247480899,-4.58869968045025,7.40531871693213e-06,4.69868373479698e-05,3.08403600585783
"C1RL",-1.00586036780055,7.09848319403228,-4.58665749520742,7.47182893891049e-06,4.73857867385476e-05,3.07551819478428
"TAF6",0.458638890344705,9.38305167997707,4.58486451218558,7.53069681069301e-06,4.77359045768722e-05,3.06804237535331
"PTGIS",-0.874417693196713,7.21666853392282,-4.58300157153329,7.59233435148136e-06,4.81032301306926e-05,3.06027743109187
"HAX1",0.474550477788428,10.3494013962704,4.58106651374508,7.65687199983432e-06,4.84885643544632e-05,3.05221466043817
"DENND5B",1.02083741658714,5.60361936493678,4.58056958006314,7.67353064607656e-06,4.85704689777633e-05,3.05014455066181
"AAMDC",-0.51737565929837,7.79475426383242,-4.58045293311763,7.67744603929407e-06,4.85716734140492e-05,3.04965865364545
"ERBB3",1.03879675292798,9.83872946757929,4.57867696447757,7.73729655881249e-06,4.89265809070592e-05,3.04226205830617
"RPL7A",-0.427124584485233,13.5604342110817,-4.57798219571024,7.76083239607047e-06,4.90516207524783e-05,3.03936911557955
"ATP6V1C1",0.724780586485291,8.37986621707234,4.57709671325685,7.79092869235977e-06,4.92179841180616e-05,3.03568258842378
"ELF2",-0.409330066850433,8.05445339173231,-4.57572167066611,7.83788720397247e-06,4.94906592022262e-05,3.02995904726617
"ESRRG",-0.867976230715576,5.62469058167676,-4.57409615646331,7.8937508393834e-06,4.98090417545297e-05,3.02319476864911
"ATP1A1",0.804486529020812,11.8522335034436,4.57403239834206,7.89594978960141e-06,4.98090417545297e-05,3.02292949151975
"SLC16A1",0.613120251195947,8.04791478060995,4.57312619537989,7.92726757612533e-06,4.99824187258695e-05,3.01915940229571
"WNT7B",-0.947640958154341,5.1910122460864,-4.57276350868891,7.93983525862193e-06,5.00374634785748e-05,3.01765068503428
"SCP2",-0.549884336073935,9.96683315759106,-4.57210600107179,7.96266786934316e-06,5.01571141779543e-05,3.01491581374226
"DBT",-0.689714833735565,9.13176601045907,-4.57135303859329,7.98889285900162e-06,5.02980077201942e-05,3.01178430276066
"PNMA2",0.732367508017665,6.62332945051885,4.56769203144167,8.11759136934719e-06,5.10836263826824e-05,2.99656455635053
"ZNF24",0.487679808419802,9.03752964960704,4.56672218249731,8.15201814916781e-06,5.12755256377226e-05,2.99253433852809
"TDP1",0.41876256505545,8.68396560285754,4.56604835244351,8.17601979815308e-06,5.14016982392083e-05,2.98973464805459
"DUSP6",0.982232558837607,10.0261760393124,4.56386171108984,8.25437664393693e-06,5.18693094266475e-05,2.98065175032409
"CGGBP1",0.437390563444556,9.63435580545307,4.56192799675792,8.32427162047362e-06,5.22833225719439e-05,2.97262246938809
"CSAD",-0.852441430543314,7.04078160368425,-4.56141045383123,8.34307482845835e-06,5.2376192916836e-05,2.97047397621929
"COQ8A",-0.595709303260772,8.36228128630087,-4.56047183258046,8.37728083736219e-06,5.25656231175966e-05,2.96657796232165
"SQOR",-1.16335863968187,8.78106219954926,-4.55960752183414,8.40889806208985e-06,5.27386348396294e-05,2.96299098330466
"WNT11",-1.083270826106,3.95413840035174,-4.55888107330296,8.43556094026412e-06,5.28804226442807e-05,2.9599765828694
