"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0007340","acrosome reaction",19,0.396184934318243,1.22320045054906,0.18491921005386,0.475084729996086,0.295442733882927,4163,"tags=47%, list=32%, signal=32%","STXBP1/CCDC87/PLCB1/PRND/ACR/HYAL3/TRIM36/GLRA1/ABHD2",0.135002033828631
"GO:0120161","regulation of cold-induced thermogenesis",141,-0.257304247511007,-1.22307516690371,0.0954446854663774,0.337678887194576,0.209993643887759,1503,"tags=19%, list=12%, signal=17%","EPAS1/LGR4/LCN2/ADAMTS5/ZBTB7B/CEBPB/KDM3A/TLE3/STAT6/APPL2/HADH/ADRB2/RBPJ/ELOVL6/GJA1/ID1/NRDC/ZNF423/NOTCH1/MFN2/PDGFC/LEPR/CIDEA/ACSL1/IL18/ABHD6/GATM",0.213927855492356
"GO:0120039","plasma membrane bounded cell projection morphogenesis",443,-0.224187136777114,-1.2228629695209,0.0309059013031797,0.184471749426551,0.114718142961984,1854,"tags=18%, list=14%, signal=16%","NBL1/ANAPC2/DNM2/MEF2A/PGRMC1/EPHA4/FLRT3/RUFY3/SMURF1/TUBB3/TSKU/KIF5B/KANK1/PAFAH1B1/NPR2/PPP3CB/PLXNB2/KIFBP/NPTX1/NRP1/CDH1/EFNA5/EDN1/MAPRE3/CYFIP1/SRGAP2/RAB21/NOTCH2/KIF13B/APLP2/NEO1/PPP1R12B/EFNB2/MARK2/MAP1B/CXCL12/PLAA/SEMA3G/MYCBP2/PALLD/MAP3K13/NTN3/CELSR2/PITPNA/NRDC/JUP/MACF1/RTN4/PDLIM5/AUTS2/CELSR1/EFNA1/NOTCH1/ARHGAP32/BAIAP2/NEDD4/WNT7B/MINK1/SYT17/SHH/ALCAM/EFNA3/NTRK2/NOTCH3/KLK8/EPHB3/SLC30A1/EFNA4/TIAM1/BCL11A/ULK1/EPHB6/SEMA3F/SLIT3/COBL/LRP4/PARD3/ANK3/NFIB/FGFR2",0.352487857583619
"GO:0070252","actin-mediated cell contraction",106,-0.270519351667027,-1.22279761814992,0.131799163179916,0.402991166368712,0.250609637408516,1141,"tags=16%, list=9%, signal=15%","DLG1/KCNH2/ADRB2/TNNC1/GJA1/GSN/DSP/JUP/ACTA2/TRPM4/PLN/LIMCH1/KCND3/KCNJ2/TPM1/CASQ2/EMP2",0.176694268938498
"GO:0006007","glucose catabolic process",23,0.374112893117923,1.22228800768927,0.191806331471136,0.481273070405874,0.299291100486672,3869,"tags=48%, list=30%, signal=34%","GAPDH/PFKM/ENO3/ACTN3/ENO2/TKTL1/ENO1/ALDOA/HK2/TPI1/HK3",0.135002033828631
"GO:0072028","nephron morphogenesis",43,-0.317525574972782,-1.22169780973452,0.153679653679654,0.43791756710417,0.272329450036591,1443,"tags=23%, list=11%, signal=21%","LGR4/GPC3/HES1/PKD1/BMP4/BMP2/SHH/TACSTD2/GREM1/GATA3",0.165656695205483
"GO:0072088","nephron epithelium morphogenesis",43,-0.317525574972782,-1.22169780973452,0.153679653679654,0.43791756710417,0.272329450036591,1443,"tags=23%, list=11%, signal=21%","LGR4/GPC3/HES1/PKD1/BMP4/BMP2/SHH/TACSTD2/GREM1/GATA3",0.165656695205483
"GO:0055091","phospholipid homeostasis",15,0.43095356380474,1.22162045535851,0.197802197802198,0.488016767989074,0.303484829151613,4312,"tags=53%, list=33%, signal=36%","CETP/HNF4A/OSBPL10/OSBPL9/ABCB11/LIPG/APOA1/ANGPTL3",0.131457611642763
"GO:0006829","zinc ion transport",21,0.385334286646123,1.2214148683333,0.195488721804511,0.486494945385121,0.302538447585949,1475,"tags=33%, list=11%, signal=30%","SLC30A10/SLC30A6/SLC39A9/TRPM2/TRPM3/SLC39A7/AP3D1",0.134273452883202
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway",26,0.358349615058486,1.22124807335721,0.21747572815534,0.516056046478742,0.320921721078576,2939,"tags=42%, list=23%, signal=33%","TRIB1/MIF/SIGIRR/LY96/TRAF6/CD180/PRKCA/SIRPA/LY86/CARD8/CACTIN",0.128788713061714
