"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",200,-0.439250117804747,-2.05858674610425,4.66275537336094e-09,2.91422210835059e-08,7.97576577022267e-09,2704,"tags=42%, list=21%, signal=34%","ERCC5/TRIAP1/PHLDA3/NOTCH1/MXD1/CDKN2AIP/VWA5A/NDRG1/RPL18/CCND2/FDXR/SP1/PLK3/FAM162A/DCXR/PLK2/NHLH2/INHBB/CDH13/TP53/HDAC3/ABAT/HSPA4L/RACK1/IER5/PIDD1/FOS/VDR/SLC35D1/MAPKAPK3/WWP1/DEF6/ZFP36L1/FAS/TPD52L1/CD82/TXNIP/VAMP8/TAX1BP3/TGFA/FOXO3/BTG1/NUPR1/ST14/BLCAP/SESN1/TOB1/EI24/JUN/ALOX15B/BAIAP2/DDB2/IP6K2/KRT17/RALGDS/BMP2/RETSAT/MXD4/SFN/ACVR1B/GPX2/CEBPA/DGKA/JAG2/BTG2/KLK8/CDKN1A/KIF13B/GLS2/TCHH/CLCA2/ATF3/KLF4/MKNK2/SERPINB5/PERP/HRAS/EPS8L2/ITGB4/SDC1/FBXW7/RXRA/ZBTB16/TP63",0.761460801445585
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",63,-0.520192631117975,-2.0305799805063,2.19753273035621e-05,6.86728978236317e-05,1.8794687825415e-05,2697,"tags=59%, list=21%, signal=47%","AVPR1A/NIBAN1/LGALS3/SREBF2/FDPS/STX5/FDFT1/CLU/FABP5/FASN/FADS2/SQLE/LPL/JAG1/NSDHL/ALDOC/LSS/IDI1/PNRC1/GSTM2/LDLR/EBP/ACAT2/GNAI1/NFIL3/ECH1/CD9/TM7SF2/SC5D/HMGCS1/PPARG/DHCR7/MVD/MVK/ATF3/PMVK/HMGCR",0.575610261071129
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",197,0.414432974180503,2.02394034443202,1.11991193441564e-08,6.2217329689758e-08,1.70279007571969e-08,2020,"tags=35%, list=15%, signal=30%","FN1/SERPINE2/SPP1/WIPF1/TIMP1/CXCL8/TNC/CALU/PLAUR/SCG2/FOXC2/COL4A1/THY1/TGM2/ENO2/CXCL1/P3H1/BGN/NID2/LOXL2/COL6A3/PLOD3/PLOD1/COL3A1/CDH11/ADAM12/MMP1/VCAN/COL1A2/PFN2/PCOLCE/LUM/NNMT/SERPINE1/LGALS1/POSTN/ITGA5/INHBA/SERPINH1/COL4A2/BMP1/COL1A1/FAP/VCAM1/CDH6/GPX7/TPM2/COL5A1/IL15/OXTR/LAMC1/APLP1/IGFBP3/RGS4/EMP3/THBS1/TFPI2/COL5A2/VEGFC/FUCA1/MSX1/VIM/DAB2/LAMA1/SNTB1/SFRP4/ANPEP/COL11A1",0.747739663149885
"HALLMARK_PEROXISOME","HALLMARK_PEROXISOME",99,-0.473487014715926,-2.01657149710671,4.37315778835013e-06,1.45771926278338e-05,3.98954745603872e-06,2449,"tags=40%, list=19%, signal=33%","FDPS/PEX5/GNPAT/RDH11/PEX14/DHRS3/NR1I2/ABCD2/SEMA3C/CRABP1/STS/PEX11A/ACOX1/TSPO/VPS4B/ACAA1/SCP2/CDK7/ABCD3/SLC27A2/CRABP2/IDI1/CRAT/PEX13/EPHX2/HSD17B4/ALDH9A1/ECH1/IDH2/HAO2/RETSAT/HSD11B2/CLN8/ACSL1/CAT/HRAS/SULT2B1/DHCR24/ISOC1/IDE",0.610526878385931
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",190,0.412224648386411,2.01268053442235,4.04240154144895e-08,1.83745524611316e-07,5.02882488409917e-08,1911,"tags=32%, list=15%, signal=27%","FN1/LCP2/TIMP1/PLAT/SH2B3/FCER1G/CTSL/PLAUR/SERPINA1/KYNU/DUSP6/KLKB1/DOCK10/CTSB/CXCL1/S100A13/CTSS/GZMA/APOBEC3G/GZMB/CCL5/ANXA5/C1QA/LIPA/CDK5R1/WAS/CBLB/PLSCR1/LYN/DOCK4/TIMP2/GZMK/MMP13/GCA/MMP12/APOC1/LGMN/SERPINE1/FYN/GRB2/OLR1/CASP9/PLEK/PLA2G7/C2/ITGAM/CTSC/COL4A2/CR1/SERPINC1/TFPI2/CASP3/NOTCH4/CALM3/LCK/HSPA5/SCG3/KIF2A/ITIH1/FCN1",0.719512826338911
"HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_DN",199,-0.391219671321438,-1.83841042566646,3.87337870028967e-06,1.38334953581774e-05,3.78600925592223e-06,1544,"tags=25%, list=12%, signal=22%","WNT16/AKR1B10/KRT13/NUDT11/FSHB/SLC16A7/GAMT/SLC25A23/TFCP2L1/CPEB3/FGF22/SNN/LFNG/ATP6V1B1/RYR1/GPRC5C/TG/CELSR2/SLC6A14/MFSD6/CAMK1D/PRODH/KRT4/DLK2/PRKN/PTGFR/HSD11B2/EDN2/KRT1/EDN1/LGALS7/KRT5/BTG2/SERPINB2/KLK8/CYP39A1/KRT15/NTF3/KLK7/CALML5/SPTBN2/TGM1/LYPD3/ALOX12B/CLDN8/TFAP2B/PKP1/CD207/FGFR3/ZBTB16",0.610526878385931
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",194,0.353672930151304,1.74554800970823,3.1158329326448e-05,9.16421450777883e-05,2.50810081265526e-05,3265,"tags=40%, list=25%, signal=31%","LCP2/TIMP1/CXCL8/ICAM1/PLAUR/C5AR1/IL10/HAS2/CSF3R/MSR1/CD14/CCL7/CYBB/TNFRSF1B/CCL5/TLR2/CXCR6/FPR1/SRI/LYN/C3AR1/SELL/SERPINE1/TNFAIP6/CD48/EIF2AK2/PDE4B/IL10RA/ITGA5/RGS1/OLR1/INHBA/MARCO/STAB1/GPR183/BEST1/CCRL2/CXCL9/CCL2/TNFRSF9/EBI3/IL15/EMP3/APLNR/IL18RAP/CMKLR1/LCK/NLRP3/TLR1/SLC28A2/CXCL10/IL1B/HIF1A/P2RX4/RGS16/SCARF1/SLAMF1/OSM/IRF7/RTP4/CXCL11/IL12B/IRF1/BST2/ATP2A2/SPHK1/IL7R/GPR132/SLC4A4/DCBLD2/LIF/CD40/CALCRL/CXCL6/NAMPT/SELE/GABBR1/CCR7",0.557332238758646
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",139,0.371716682382497,1.7440271945715,0.000209450253002526,0.000551184876322437,0.000150850597730351,2397,"tags=29%, list=18%, signal=24%","ADA/TYMS/RFC4/FEN1/POM121/SDCBP/RAD52/POLR2F/HCLS1/NME1/POLR2D/DGUOK/ZWINT/CANT1/PDE4B/RAE1/USP11/TAF6/DAD1/GSDME/SNAPC5/NCBP2/BOLA2/RAD51/RPA3/RFC3/ERCC3/POLR2H/NME4/HPRT1/CSTF3/RNMT/TAF10/STX3/PCNA/RPA2/POLR2G/RBX1/POLA2/ADCY6",0.518848077743792
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",191,-0.365515283223659,-1.72739040704494,0.000104335605961356,0.000289821127670433,7.93194665203292e-05,2024,"tags=29%, list=16%, signal=25%","PC/CES1/ABCD2/CSAD/CRP/CASP6/GABARAPL1/PDK4/REG1A/DDAH2/SLC35D1/AKR1C3/CROT/CA2/UPB1/CBR1/ACOX1/FAS/CDA/ID2/ADH7/FETUB/CYP2J2/HSD11B1/CDO1/CYP2E1/FABP1/SPINT2/GCLC/ALDH2/GSTA3/HSD17B2/ALDH9A1/PDLIM5/PINK1/ECH1/ABHD6/CYP2C18/AKR1C2/DDC/CYB5A/RETSAT/ACOX3/ETS2/NDRG2/DHRS1/ARG1/CD36/CAT/ALDH3A1/JUP/CYP4F2/RBP4/ADH1C/ETFDH/MAOA",0.538434096309916
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",36,0.470079796454165,1.69853937673653,0.0053933716610426,0.00964045620079651,0.00263844064442852,1714,"tags=36%, list=13%, signal=31%","SPP1/TIMP1/COL3A1/VCAN/LUM/TNFRSF21/POSTN/OLR1/KCNJ8/LRPAP1/COL5A2/MSX1/STC1",0.407017918923954
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",113,0.36631806757767,1.64219944660689,0.000817334664849677,0.00185757878374927,0.000508389982920852,2946,"tags=40%, list=23%, signal=31%","KDELR3/PDIA5/NOP56/NABP1/PDIA6/CHAC1/SEC11A/SHC1/EIF4EBP1/WIPI1/EXOSC2/MTHFD2/HSP90B1/LSM1/DCP2/STC2/SERP1/SPCS1/CCL2/H2AX/ARFGAP1/CNOT4/HSPA5/FKBP14/DNAJB9/CKS1B/CALR/SSR1/NFYA/HYOU1/PREB/SDAD1/EIF2AK3/DDX10/PARN/EIF4A3/EXOSC4/ALDH18A1/NPM1/RRP9/GOSR2/DKC1/TARS1/SLC7A5/SRPRB",0.477270815362862
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",137,0.348579234577594,1.63117247896889,0.0013910143707674,0.00289794660576541,0.000793122228946324,1841,"tags=28%, list=14%, signal=24%","FN1/TIMP1/PLAT/MMP9/SERPINA1/DUSP6/KLKB1/CTSB/S100A13/PRSS23/MMP1/C1QA/MMP11/APOC1/LGMN/SERPINE1/FYN/ARF4/OLR1/CASP9/USP11/PLEK/CFI/C2/APOC2/BMP1/PECAM1/CAPN5/CPN1/SERPINC1/S100A1/MMP10/THBS1/TFPI2/PLAU/MASP2/A2M/ITIH1",0.45505986738723
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",200,0.326234491109441,1.598045182663,0.000298731127786974,0.000746827819467434,0.000204394982170035,3780,"tags=38%, list=29%, signal=27%","MCM6/TYMS/NOP56/PRDX4/RFC4/CDC45/ODC1/KPNA2/CTPS1/SNRPG/NME1/PABPC4/CDC20/MAD2L1/H2AZ1/SSBP1/CDK2/HSPE1/MRPL9/RANBP1/NCBP2/CBX3/SNRPD1/CDK4/PSMB2/SF3A1/MCM5/SRM/SNRPA1/PGK1/SNRPD2/CCT5/CCT3/CCNA2/HPRT1/DDX18/APEX1/TXNL4A/NAP1L1/HSPD1/STARD7/PCNA/PSMA7/SNRPD3/LSM2/KPNB1/ERH/CLNS1A/CCT2/NPM1/RRP9/GNL3/ACP1/LSM7/TRA2B/AIMP2/HNRNPU/XRCC6/XPO1/HNRNPR/GSPT1/NOLC1/SRSF1/XPOT/CAD/MCM7/SRSF7/EIF2S2/HNRNPC/MCM4/PSMA1/VBP1/CUL1/SNRPB2/SSB/PRDX3",0.49849310876659
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",58,0.402896934016718,1.5973503756052,0.00505463330259135,0.00964045620079651,0.00263844064442852,4085,"tags=53%, list=31%, signal=37%","NOP56/PLK1/NOP2/SLC19A1/HSPE1/CBX3/CDK4/MCM5/SRM/DDX18/IMP4/HSPD1/PRMT3/UTP20/RABEPK/GRWD1/NPM1/RRP9/GNL3/MRTO4/DCTPP1/AIMP2/TFB2M/NOLC1/IPO4/TBRG4/MCM4/PES1/PLK4/DUSP2/PHB1",0.407017918923954
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",178,0.328747604033435,1.58101283861976,0.000778524158150764,0.00185362894797801,0.000507308975236087,2250,"tags=33%, list=17%, signal=27%","SPP1/SLC2A3/IL10/TGM2/ODC1/TRAF1/GSTO1/TNFRSF1B/CD86/DENND5A/PHLDA1/SPRED2/GPR65/CST7/SPRY4/PLSCR1/ICOS/CD83/P4HA1/ETV4/SELL/ADAM19/NOP2/TNFRSF21/PRAF2/CD48/IL10RA/IL2RA/CCNE1/PTRH2/ABCB1/CTLA4/TLR7/CDC6/TNFRSF9/SERPINC1/CTSZ/APLP1/S100A1/IRF8/UCK2/ENPP1/GUCY1B1/BATF/CASP3/TNFRSF8/RHOH/GATA1/CXCL10/PHTF2/CCR4/P2RX4/RGS16/TNFRSF4/ST3GAL4/IL3RA/TNFSF11/ENO3",0.477270815362862
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",36,0.436473755838533,1.57711066673362,0.0143190468807774,0.0223735107512147,0.00612327662664824,1136,"tags=22%, list=9%, signal=20%","HEY1/SCG2/THY1/HEY2/CDK5R1/NRP2/L1CAM/CDK6",0.380730400722792
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",199,-0.328411204655796,-1.54326233265718,0.00146476179334409,0.00292952358668818,0.000801764350040975,2425,"tags=28%, list=19%, signal=23%","KDM7A/MAP2K3/RNF123/MARCHF8/SLC2A1/DCAF11/NR3C1/FOXJ2/PC/ATP6V0A1/USP15/CLCN3/KAT2B/DMTN/FBXO34/YPEL5/CA2/NFE2/TSPAN5/SELENBP1/ALDH6A1/H1-0/PGLS/GAPVD1/NCOA4/ERMAP/PPP2R5B/BNIP3L/OPTN/ENDOD1/GDE1/FOXO3/ALDH1L1/DCAF10/MBOAT2/GCLC/SLC66A2/SLC10A3/TMEM9B/LRP10/SLC30A1/ELL2/PRDX2/RIOK3/UBAC1/BTG2/PDZK1IP1/CAT/KLF3/AQP3/ARHGEF12/CAST/SLC6A9/ALAD/DAAM1",0.45505986738723
"HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANDROGEN_RESPONSE",101,-0.35471839626475,-1.52661088502203,0.0111205760420779,0.0179364129710934,0.00490891302366766,2917,"tags=38%, list=22%, signal=29%","KLK3/ZMIZ1/PTK2B/CAMKK2/ANKH/STK39/CDC14B/NDRG1/SPDEF/TNFAIP8/PIAS1/ARID5B/CCND1/HPGD/STEAP4/RAB4A/GNAI3/H1-0/HERC3/NCOA4/IDI1/DBI/INSIG1/MAF/SORD/ELL2/PDLIM5/PTPN21/HMGCS1/KRT8/MAP7/SLC38A2/AZGP1/HOMER2/FKBP5/DHCR24/KRT19/HMGCR",0.380730400722792
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",199,0.308450140946005,1.52263422705426,0.0013457652320179,0.00289794660576541,0.000793122228946324,2033,"tags=29%, list=16%, signal=25%","SPP1/PLAT/CXCR4/MMP9/LAPTM5/LAT2/FCER1G/TRIB2/PLAUR/DUSP6/TMEM158/CTSS/ETV5/TRAF1/TNFRSF1B/ADAM8/ITGB2/ADAMDEC1/MMP11/C3AR1/CD37/TMEM176B/ETV4/ALDH1A3/ETV1/SCG5/SEMA3B/DOCK2/PTBP2/TMEM176A/IL10RA/CSF2RA/INHBA/ACE/ABCB1/AVL9/SNAP25/PECAM1/CLEC4A/MMP10/IGFBP3/IRF8/NIN/LY96/GFPT2/CMKLR1/FUCA1/PLAU/LCP1/GYPC/SCG3/TLR8/KIF5C/CXCL10/IKZF1/IL1B/RGS16",0.45505986738723
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",198,-0.313076172850953,-1.4758321201345,0.00594728067548177,0.0102539321991065,0.00280633933870283,3839,"tags=37%, list=29%, signal=27%","GRPEL1/NDUFB7/BDH2/PDHB/COX8A/SDHA/ATP1B1/CYC1/NDUFC1/SLC25A12/CPT1A/IDH3B/PHYH/COX10/ATP5F1A/NQO2/NNT/ETFA/CASP7/SLC25A6/PDHX/NDUFV2/FDX1/TIMM13/NDUFC2/UQCRFS1/ECHS1/TIMM8B/ETFB/UQCRC1/NDUFS4/ABCB7/NDUFV1/POR/OAT/PMPCA/SDHD/SDHC/SLC25A11/ACADM/DECR1/MAOB/COX4I1/VDAC2/OGDH/NDUFS7/CYB5R3/PDK4/ACAT1/IDH3G/SUCLA2/ECI1/CS/ALDH6A1/UQCRC2/RHOT1/ACADVL/ATP5F1D/ACAA1/SUCLG1/BCKDHA/HADHA/DLAT/MFN2/ACAA2/ECH1/IDH2/CYB5A/RETSAT/SLC25A20/MPC1/GLUD1/ACADSB/ETFDH",0.407017918923954
