"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",200,-0.536268660588352,-2.64265144017066,1e-10,2.5e-09,1.84573192125421e-09,2024,"tags=43%, list=16%, signal=37%","PLXNB1/GFUS/JAK2/RPS6KA2/UNC13B/PTGER3/NBL1/BLVRB/FOXC1/CPE/SLC27A2/ATP2B4/TPD52L1/BTG3/NHERF1/ADD3/PPIF/TPBG/TST/CDH1/IDH2/TJP3/FRK/HSPB8/SULT2B1/CXCL14/CD9/HSPA4L/IGFBP4/ID2/SFN/JAK1/AGR2/TNNC1/CXCL12/LAMC2/ST14/LLGL2/TPSAB1/LSR/HR/CELSR2/TFAP2C/KLK10/PERP/PDZK1/CLIC3/CYP26B1/HOMER2/BAG1/MAPK13/FLNB/SIAH2/TOB1/CKB/EGR3/ANXA9/PDCD4/TRIM29/CCN5/PTGES/GAL/TIAM1/IMPA2/PKP3/SCNN1A/SORD/PCP4/NMU/CA12/KLF4/NPY1R/DHCR7/MYOF/KRT19/CA2/KLK11/SLC24A3/RAPGEFL1/AFF1/GJB3/FGFR3/ASS1/EMP2/DLG5/ALDH3A2",NA
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",200,-0.503205771048005,-2.47972248481433,1e-10,2.5e-09,1.84573192125421e-09,1740,"tags=38%, list=13%, signal=33%","BLVRB/GFRA1/FOXC1/ENDOD1/SLC27A2/TSKU/AR/TPD52L1/SLC2A1/FHL2/NHERF1/ADD3/PPIF/TPBG/TJP3/TMEM164/FRK/HSPB8/AKAP1/SULT2B1/IGFBP4/SFN/DHRS3/RETREG1/HES1/SVIL/CXCL12/OLFML3/MAST4/REEP1/GJA1/CLDN7/HR/CELSR2/FASN/TFAP2C/AQP3/KLK10/PDZK1/ABLIM1/CLIC3/CYP26B1/MSMB/CELSR1/LAD1/INHBB/BAG1/MUC1/FLNB/KRT15/SIAH2/TOB1/WWC1/EGR3/KRT8/ANXA9/LRIG1/CCN5/BCL11B/PTGES/ZNF185/TIAM1/TIPARP/KLF10/SCNN1A/ESRP2/CA12/SYBU/KLF4/NPY1R/DHCR7/MYOF/KRT19/SLC24A3/RAPGEFL1/AFF1",NA
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",190,0.431070282457709,2.12516403080629,2.25496581318804e-09,3.7582763553134e-08,2.77470825515875e-08,3683,"tags=46%, list=28%, signal=34%","STMN1/TBRG4/DDX39A/PSMC3IP/CDKN2A/UBE2S/MAD2L1/NME1/DNMT1/HUS1/SMC6/PTTG1/CKS2/DLGAP5/CENPM/GINS4/CDKN3/H2AZ1/MTHFD2/POLD1/CDC25B/CENPE/DEPDC1/KPNA2/BIRC5/SPC25/BUB1B/ASF1B/HMMR/TIPIN/CDCA3/AURKA/LMNB1/MELK/AK2/TK1/TMPO/MCM3/RAD21/NOP56/PRDX4/CDC25A/TUBG1/KIF4A/TACC3/DCLRE1B/RAD51AP1/BRCA1/GINS1/RAD1/DONSON/TRIP13/RANBP1/ANP32E/CDK1/CCNE1/ATAD2/CDCA8/CIT/RFC3/AURKB/H2AX/PAICS/PCNA/ESPL1/LIG1/RRM2/RPA3/TOP2A/PRIM2/TIMELESS/DCTPP1/NAP1L1/DUT/PNN/CCNB2/CDK4/CHEK1/CHEK2/SMC4/RNASEH2A/MCM7/SPAG5/PRKDC/NBN/CDC20/JPT1/RAD51C",0.774939030136436
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",200,-0.415468556412975,-2.04736666458525,1.59197215147943e-08,1.98996518934928e-07,1.46917690886666e-07,2030,"tags=34%, list=16%, signal=30%","IP6K2/NOL8/FAM162A/RETSAT/RPL18/CCND2/TP53/KRT17/BTG1/DEF6/EPHX1/POLH/HEXIM1/VAMP8/ERCC5/CDH13/BTG2/MXD4/TPD52L1/TAX1BP3/PLXNB2/COQ8A/GM2A/PIDD1/PTPN14/EI24/TXNIP/FOXO3/HSPA4L/KIF13B/SFN/MAPKAPK3/ST14/MKNK2/SLC35D1/TCHH/ZFP36L1/XPC/RRAD/PERP/CLCA2/HRAS/GLS2/BMP2/INHBB/DGKA/NOTCH1/SERPINB5/BLCAP/RALGDS/BAIAP2/TOB1/SDC1/SESN1/KLK8/CEBPA/ITGB4/VDR/TP63/ACVR1B/DDB2/JAG2/KLF4/EPS8L2/ALOX15B/VWA5A/ZBTB16/RXRA/FBXW7",0.73376198835648
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",184,-0.413086397962446,-2.03937031083391,1.66365726166404e-07,1.66365726166404e-06,1.22826612555187e-06,1431,"tags=28%, list=11%, signal=25%","ADAM15/CDH1/ADAMTS5/MMP2/CADM3/CTNNA1/PALS1/ACTN4/DLG1/KCNH2/HADH/CLDN4/CLDN5/MAP3K20/LAMC2/PKD1/TSC1/PIK3CB/CLDN7/RRAS/HRAS/JUP/PCDH1/FBN1/TGFBI/LAMB3/CDSN/MAPK13/ACTA1/BAIAP2/STX4/LAMA3/IRS1/GNAI1/INSIG1/FLNC/ITGB4/MVD/MYL9/CD34/CTNND1/VCL/CLDN8/CRAT/DSC3/ALOX15B/DSC1/KRT31/COL17A1/EGFR/ACTG2",0.690132458796796
"HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",63,-0.487408152826263,-2.01004271430335,6.57879048355936e-05,0.000269333163634088,0.000198846727028727,2317,"tags=43%, list=18%, signal=35%","GLDC/ACAT2/GSTM2/SQLE/LDLR/ALDOC/CLU/STX5/TMEM97/PNRC1/CD9/FDPS/SREBF2/LSS/FASN/ALCAM/EBP/GNAI1/PMVK/MVD/NSDHL/HMGCS1/JAG1/TM7SF2/FADS2/DHCR7/HMGCR",0.538434096309916
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",144,-0.42078049609709,-2.00378633438719,1.55727879566288e-06,7.0785399802858e-06,5.22603487899505e-06,2527,"tags=38%, list=19%, signal=31%","PDGFRB/PIAS3/TFPI/PRDM2/TJP1/CAV1/TGFBR2/CDKN1B/MAP2K5/ADGRL2/KIT/MGLL/NR3C1/LDLR/ATXN1/ZMIZ1/COL1A1/MAPK14/ATP2B4/NFKB1/FHL2/LPAR1/MGMT/COL1A2/ADD3/ANXA2/NRP1/DBP/DUSP1/ADORA2B/NOTCH2/LTBP1/DLG1/SPOP/MAP1B/ANXA4/DDAH1/FBLN5/IGFBP5/GJA1/PLPP3/ID1/PDLIM5/TENT4A/IRS1/CITED2/INSIG1/EFEMP1/PTGFR/F3/NFIB/ERBB2/RXRA/TGFBR3/PTPN21",0.643551836150722
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",182,0.394193507793843,1.93497343230026,8.48089075410278e-07,4.71160597450154e-06,3.47854461900381e-06,4303,"tags=48%, list=33%, signal=33%","LGALS3BP/UPP1/ICAM1/IFNAR2/FCGR1A/IL15/CXCL9/ST3GAL5/CXCL10/WARS1/CXCL11/LCP2/IRF4/RTP4/SLAMF7/EIF2AK2/NAMPT/XCL1/CCL5/APOL6/IFI30/BST2/SOCS3/MTHFD2/GZMA/KLRK1/OGFR/STAT1/STAT4/BPGM/RNF31/CD86/GPR18/CD38/ST8SIA4/OASL/CASP8/CD69/PSMB10/IFI44/OAS3/IDO1/FPR1/PSME2/IFIT2/NOD1/TNFAIP2/ISG15/SRI/CCL7/CMKLR1/VCAM1/PLSCR1/MX2/PTPN1/LY6E/TDRD7/ZBP1/MARCHF1/IL18BP/CASP3/IRF1/RSAD2/ISG20/HLA-A/STAT2/HIF1A/PDE4B/SOCS1/VAMP5/BANK1/OAS2/LAP3/IRF7/IFI35/IFIT1/IL6/RIPK2/IL10RA/CCL2/IFITM3/IRF8/SELP/USP18/TRIM21/SP110/MX1/IFI27",0.659444398037935
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",200,-0.391811779071696,-1.93078961784502,3.00631278993866e-07,2.14736627852761e-06,1.58538499476131e-06,2399,"tags=33%, list=18%, signal=27%","SMTN/GPX3/PDLIM7/DAPK2/CDKN1A/HSPB2/COL6A2/GABARAPL2/SSPN/COX6A2/LSP1/SGCA/SPARC/MEF2A/FOXO4/COL1A1/IGFBP3/TNNT2/CDH13/PPP1R3C/SOD3/CLU/TPD52L1/SYNGR2/PLXNB2/FXYD1/PTGIS/HSPB8/MAPRE3/ITGB5/LAMA2/KCNH2/TNNC1/SVIL/FLII/FDPS/DMD/REEP1/COX7A1/SPTAN1/BDKRB2/GSN/ABLIM1/HDAC5/BAG1/NOTCH1/ACTA1/TNNT1/CKB/TNNI2/TAGLN/SGCG/EPHB3/ITGB4/KLF5/CFD/EFS/CRAT/VIPR1/ACSL1/TPM2/MYLK/CASQ2/MYH11/FHL1/DES",0.674962860011025
"HALLMARK_ADIPOGENESIS","HALLMARK_ADIPOGENESIS",179,-0.394051126996431,-1.91676156430916,1.25145427585623e-06,6.25727137928117e-06,4.61969820987584e-06,2384,"tags=31%, list=18%, signal=26%","GPX3/PHYH/ITIH5/UQCRC1/ACOX1/IDH3G/IDH1/SSPN/CD302/RNF11/CPT2/ABCB8/GPHN/ECHS1/RREB1/RETSAT/ARAF/PTGER3/MGLL/POR/SQOR/GHITM/SLC25A1/MCCC1/TST/SUCLG1/HSPB8/SCP2/LTC4S/REEP5/CS/APLP2/DHRS7B/HADH/CMPK1/ATP1B3/OMD/CAVIN1/ELOVL6/PLIN2/LPCAT3/ALDH2/TOB1/ITSN1/CIDEA/PDCD4/ME1/BCL6/RTN3/CAT/CRAT/DHCR7/EPHX2/MYLK/SOWAHC/CYP4B1",0.643551836150722
